   61.000999999999998     
  0.50000000000000000              1101
611.5	203.782303802307	1083.2052134463088	0	1
611.	203.61565718858313	1082.535588183794	0	1
610.5	203.44901058138902	1081.8658269882906	0	1
610.	203.2823639836186	1081.1959297241353	0	1
609.5	203.11571739437198	1080.525896250958	0	1
609.	202.94907081307142	1079.8557264308988	0	1
608.5	202.78242423953716	1079.185420122315	0	1
608.	202.6157776745352	1078.5149771880558	0	1
607.5	202.44913111813798	1077.844397487938	0	1
607.	202.2824845693643	1077.1736808807038	0	1
606.5	202.11583802889342	1076.5028272272436	0	1
606.	201.94919149731697	1075.8318363870087	0	1
605.5	201.7825449737402	1075.1607082175763	0	1
605.	201.6158984578736	1074.4894425798075	0	1
604.5	201.44925195155625	1073.8180393320185	0	1
604.	201.28260545325531	1073.1464983321582	0	1
603.5	201.11595896205338	1072.4748194367608	0	1
603.	200.9493124804899	1071.8030025068938	0	1
602.5	200.7826660068873	1071.131047398539	0	1
602.	200.61601954196223	1070.4589539686626	0	1
601.5	200.4493730858405	1069.786722075505	0	1
601.	200.28272663689182	1069.1143515734777	0	1
600.5	200.11608019677666	1068.4418423215054	0	1
600.	199.94943376494604	1067.7691941750572	0	1
599.5	199.78278734149612	1067.096406990134	0	1
599.	199.61614092712344	1066.4234806224863	0	1
598.5	199.44949452140673	1065.750414927559	0	1
598.	199.28284812329863	1065.0772097605063	0	1
597.5	199.11620173425408	1064.403864976291	0	1
597.	198.94955535282853	1063.730380429511	0	1
596.5	198.78290898072095	1063.0567559745916	0	1
596.	198.61626261655147	1062.3829914651992	0	1
595.5	198.44961626156498	1061.7090867563584	0	1
595.	198.28296991523845	1061.035041700825	0	1
594.5	198.11632357696504	1060.3608561514661	0	1
594.	197.94967724660992	1059.6865299612732	0	1
593.5	197.78303092536456	1059.0120629833893	0	1
593.	197.6163846133094	1058.3374550714134	0	1
592.5	197.44973830809718	1057.662706074732	0	1
592.	197.2830920133156	1056.9878158484248	0	1
591.5	197.11644572598655	1056.3127842413003	0	1
591.	196.94979944770947	1055.6376111062707	0	1
590.5	196.78315317775753	1054.9622962935803	0	1
590.	196.61650691717244	1054.2868396551708	0	1
589.5	196.44986066493024	1053.6112410403275	0	1
589.	196.28321442119528	1052.9355002996274	0	1
588.5	196.11656818583066	1052.2596172822014	0	1
588.	195.9499219598747	1051.5835918399991	0	1
587.5	195.783275742306	1050.9074238203996	0	1
587.	195.6166295326682	1050.2311130716662	0	1
586.5	195.44998333268887	1049.5546594449045	0	1
586.	195.28333714080694	1048.8780627869983	0	1
585.5	195.11669095852946	1048.2013229465542	0	1
585.	194.95004478411852	1047.5244397713993	0	1
584.5	194.7833986187508	1046.8474131091652	0	1
584.	194.6167524622192	1046.170242807146	0	1
583.5	194.45010631494912	1045.4929287127434	0	1
583.	194.28346017498254	1044.8154706714647	0	1
582.5	194.11681404507942	1044.1378685309614	0	1
582.	193.95016792355406	1043.4601221369214	0	1
581.5	193.78352181097023	1042.7822313351899	0	1
581.	193.61687570660246	1042.1041959708934	0	1
580.5	193.45022961223557	1041.426015890461	0	1
580.	193.28358352649195	1040.7476909380216	0	1
579.5	193.11693744869342	1040.069220957049	0	1
579.	192.9502913803715	1039.390605793822	0	1
578.5	192.78364532082114	1038.7118452915913	0	1
578.	192.61699927040988	1038.0329392944757	0	1
577.5	192.450353228899	1037.353887645138	0	1
577.	192.2837071961726	1036.674690187075	0	1
576.5	192.11706117238086	1035.9953467631092	0	1
576.	191.95041515732018	1035.315857215369	0	1
575.5	191.78376915171654	1034.6362213872158	0	1
575.	191.6171231550152	1033.9564391193983	0	1
574.5	191.4504771670778	1033.2765102542555	0	1
574.	191.28383118813326	1032.5964346319474	0	1
573.5	191.1171852180356	1031.9162120949452	0	1
573.	190.9505392570605	1031.2358424824145	0	1
572.5	190.78389330508958	1030.5553256358282	0	1
572.	190.6172473626026	1029.8746613952376	0	1
571.5	190.45060142851622	1029.193849599204	0	1
571.	190.28395550369217	1028.5128900882903	0	1
570.5	190.1173095877444	1027.8317827012022	0	1
570.	189.95066368173613	1027.1505272767513	0	1
569.5	189.78401778425933	1026.4691236533517	0	1
569.	189.61737189589397	1025.7875716695387	0	1
568.5	189.45072601636875	1025.105871161632	0	1
568.	189.28408014626268	1024.424021969396	0	1
567.5	189.11743428539518	1023.742023928141	0	1
567.	188.9507884335053	1023.0598768762123	0	1
566.5	188.78414259116047	1022.377580649049	0	1
566.	188.61749675752978	1021.6951350832118	0	1
565.5	188.45085093318792	1021.0125400142393	0	1
565.	188.28420511814917	1020.3297952788147	0	1
564.5	188.11755931205687	1019.6469007106779	0	1
564.	187.9509135158506	1018.9638561458887	0	1
563.5	187.78426772852805	1018.2806614189979	0	1
563.	187.61762194976052	1017.5973163631368	0	1
562.5	187.45097618122728	1016.9138208134004	0	1
562.	187.28433042157764	1016.2301746029681	0	1
561.5	187.11768467188193	1015.5463775655088	0	1
561.	186.95103893065257	1014.8624295331622	0	1
560.5	186.784393199184	1014.1783303389385	0	1
560.	186.61774747662568	1013.4940798147022	0	1
559.5	186.45110176356448	1012.8096777931379	0	1
559.	186.2844560612377	1012.1251241069822	0	1
558.5	186.11781036591412	1011.4404185833038	0	1
558.	185.9511646813644	1010.7555610568318	0	1
557.5	185.78451900593083	1010.0705513569771	0	1
557.	185.6178733396269	1009.3853893139735	0	1
556.5	185.45122768329747	1008.7000747577409	0	1
556.	185.2845820359991	1008.014607517796	0	1
555.5	185.1179363983936	1007.3289874233662	0	1
555.	184.95129077028895	1006.6432143033063	0	1
554.5	184.7846451512259	1005.9572879861153	0	1
554.	184.61799954200373	1005.2712082998057	0	1
553.5	184.4513539417687	1004.5849750723531	0	1
553.	184.2847083520081	1003.8985881321947	0	1
552.5	184.1180627712542	1003.2120473043904	0	1
552.	183.9514171997267	1002.5253524171833	0	1
551.5	183.78477163811723	1001.8385032966515	0	1
551.	183.6181260858334	1001.1514997688421	0	1
550.5	183.4514805432608	1000.4643416594823	0	1
550.	183.28483501035285	999.7770287937468	0	1
549.5	183.1181894866153	999.0895609969868	0	1
549.	182.95154397324723	998.4019380938885	0	1
548.5	182.78489846910648	997.7141599085194	0	1
548.	182.61825297459913	997.0262262644587	0	1
547.5	182.45160749009264	996.3381369860153	0	1
547.	182.28496201449812	995.6498918954519	0	1
