   11.000999999999999     
  0.10000000000000001              501
  61.0010000000  18.1519482259   186.4699696084   0.0000000000   1.0000000000
  60.9010000000  18.1202843761   186.2343406875   0.0000000000   1.0000000000
  60.8010000000  18.0886218828   185.9986171038   0.0000000000   1.0000000000
  60.7010000000  18.0569608046   185.7627990769   0.0000000000   1.0000000000
  60.6010000000  18.0253011176   185.5268862097   0.0000000000   1.0000000000
  60.5010000000  17.9936428259   185.2908783150   0.0000000000   1.0000000000
  60.4010000000  17.9619859344   185.0547752083   0.0000000000   1.0000000000
  60.3010000000  17.9303304483   184.8185767085   0.0000000000   1.0000000000
  60.2010000000  17.8986763734   184.5822826370   0.0000000000   1.0000000000
  60.1010000000  17.8670237161   184.3458928188   0.0000000000   1.0000000000
  60.0010000000  17.8353724831   184.1094070816   0.0000000000   1.0000000000
  59.9010000000  17.8037226543   183.8728250512   0.0000000000   1.0000000000
  59.8010000000  17.7720742377   183.6361465622   0.0000000000   1.0000000000
  59.7010000000  17.7404272692   183.3993716563   0.0000000000   1.0000000000
  59.6010000000  17.7087817029   183.1624997649   0.0000000000   1.0000000000
  59.5010000000  17.6771376030   182.9255311404   0.0000000000   1.0000000000
  59.4010000000  17.6454949249   182.6884652207   0.0000000000   1.0000000000
  59.3010000000  17.6138536793   182.4513018561   0.0000000000   1.0000000000
  59.2010000000  17.5822139044   182.2140411034   0.0000000000   1.0000000000
  59.1010000000  17.5505755576   181.9766824114   0.0000000000   1.0000000000
  59.0010000000  17.5189386782   181.7392258434   0.0000000000   1.0000000000
  58.9010000000  17.4873032248   181.5016708554   0.0000000000   1.0000000000
  58.8010000000  17.4556692647   181.2640177199   0.0000000000   1.0000000000
  58.7010000000  17.4240367578   181.0262659000   0.0000000000   1.0000000000
  58.6010000000  17.3924057184   180.7884152685   0.0000000000   1.0000000000
  58.5010000000  17.3607761347   180.5504654986   0.0000000000   1.0000000000
  58.4010000000  17.3291480220   180.3124164699   0.0000000000   1.0000000000
  58.3010000000  17.2975214235   180.0742682670   0.0000000000   1.0000000000
  58.2010000000  17.2658962750   179.8360201692   0.0000000000   1.0000000000
  58.1010000000  17.2342726476   179.5976724699   0.0000000000   1.0000000000
  58.0010000000  17.2026504785   179.3592244561   0.0000000000   1.0000000000
  57.9010000000  17.1710298129   179.1206762260   0.0000000000   1.0000000000
  57.8010000000  17.1394106430   178.8820274774   0.0000000000   1.0000000000
  57.7010000000  17.1077929883   178.6432781131   0.0000000000   1.0000000000
  57.6010000000  17.0761768421   178.4044278383   0.0000000000   1.0000000000
  57.5010000000  17.0445621985   178.1654763618   0.0000000000   1.0000000000
  57.4010000000  17.0129490788   177.9264235968   0.0000000000   1.0000000000
  57.3010000000  16.9813374516   177.6872690592   0.0000000000   1.0000000000
  57.2010000000  16.9497273659   177.4480128697   0.0000000000   1.0000000000
  57.1010000000  16.9181187918   177.2086545515   0.0000000000   1.0000000000
  57.0010000000  16.8865117791   176.9691942320   0.0000000000   1.0000000000
  56.9010000000  16.8549062728   176.7296312423   0.0000000000   1.0000000000
  56.8010000000  16.8233023241   176.4899657167   0.0000000000   1.0000000000
  56.7010000000  16.7916999058   176.2501971941   0.0000000000   1.0000000000
  56.6010000000  16.7600990436   176.0103256162   0.0000000000   1.0000000000
  56.5010000000  16.7284997379   175.7703507289   0.0000000000   1.0000000000
  56.4010000000  16.6969019635   175.5302720834   0.0000000000   1.0000000000
  56.3010000000  16.6653057743   175.2900898312   0.0000000000   1.0000000000
  56.2010000000  16.6337111203   175.0498033324   0.0000000000   1.0000000000
  56.1010000000  16.6021180565   174.8094127456   0.0000000000   1.0000000000
  56.0010000000  16.5705265863   174.5689178358   0.0000000000   1.0000000000
  55.9010000000  16.5389366621   174.3283179761   0.0000000000   1.0000000000
  55.8010000000  16.5073483404   174.0876133356   0.0000000000   1.0000000000
  55.7010000000  16.4757615751   173.8468032960   0.0000000000   1.0000000000
  55.6010000000  16.4441764240   173.6058880338   0.0000000000   1.0000000000
  55.5010000000  16.4125928680   173.3648671363   0.0000000000   1.0000000000
  55.4010000000  16.3810108889   173.1237401955   0.0000000000   1.0000000000
  55.3010000000  16.3494305205   172.8825072018   0.0000000000   1.0000000000
  55.2010000000  16.3178517718   172.6411679521   0.0000000000   1.0000000000
  55.1010000000  16.2862746264   172.3997220509   0.0000000000   1.0000000000
  55.0010000000  16.2546991202   172.1581694999   0.0000000000   1.0000000000
  54.9010000000  16.2231252126   171.9165097156   0.0000000000   1.0000000000
  54.8010000000  16.1915529410   171.6747427079   0.0000000000   1.0000000000
  54.7010000000  16.1599822919   171.4328680985   0.0000000000   1.0000000000
  54.6010000000  16.1284132782   171.1908857090   0.0000000000   1.0000000000
  54.5010000000  16.0968459135   170.9487953654   0.0000000000   1.0000000000
  54.4010000000  16.0652801866   170.7065967024   0.0000000000   1.0000000000
  54.3010000000  16.0337161125   170.4642895543   0.0000000000   1.0000000000
  54.2010000000  16.0021536814   170.2218735646   0.0000000000   1.0000000000
  54.1010000000  15.9705929099   169.9793485764   0.0000000000   1.0000000000
  54.0010000000  15.9390338149   169.7367144366   0.0000000000   1.0000000000
  53.9010000000  15.9074763636   169.4939706076   0.0000000000   1.0000000000
  53.8010000000  15.8759205999   169.2511171396   0.0000000000   1.0000000000
  53.7010000000  15.8443665176   169.0081536984   0.0000000000   1.0000000000
  53.6010000000  15.8128141117   168.7650799543   0.0000000000   1.0000000000
  53.5010000000  15.7812634026   168.5218957762   0.0000000000   1.0000000000
  53.4010000000  15.7497143616   168.2786006501   0.0000000000   1.0000000000
  53.3010000000  15.7181670359   168.0351946472   0.0000000000   1.0000000000
  53.2010000000  15.6866213982   167.7916772631   0.0000000000   1.0000000000
  53.1010000000  15.6550774970   167.5480485772   0.0000000000   1.0000000000
  53.0010000000  15.6235352818   167.3043079018   0.0000000000   1.0000000000
  52.9010000000  15.5919947776   167.0604551328   0.0000000000   1.0000000000
  52.8010000000  15.5604559853   166.8164899779   0.0000000000   1.0000000000
  52.7010000000  15.5289189564   166.5724125341   0.0000000000   1.0000000000
  52.6010000000  15.4973836435   166.3282221336   0.0000000000   1.0000000000
  52.5010000000  15.4658500500   166.0839184988   0.0000000000   1.0000000000
  52.4010000000  15.4343182293   165.8395017400   0.0000000000   1.0000000000
  52.3010000000  15.4027881122   165.5949710136   0.0000000000   1.0000000000
  52.2010000000  15.3712597784   165.3503266309   0.0000000000   1.0000000000
  52.1010000000  15.3397331849   165.1055679503   0.0000000000   1.0000000000
  52.0010000000  15.3082083636   164.8606949092   0.0000000000   1.0000000000
  51.9010000000  15.2766853226   164.6157072586   0.0000000000   1.0000000000
  51.8010000000  15.2451640216   164.3706043731   0.0000000000   1.0000000000
  51.7010000000  15.2136445194   164.1253863954   0.0000000000   1.0000000000
  51.6010000000  15.1821268018   163.8800529007   0.0000000000   1.0000000000
  51.5010000000  15.1506108559   163.6346034704   0.0000000000   1.0000000000
  51.4010000000  15.1190967182   163.3890380705   0.0000000000   1.0000000000
  51.3010000000  15.0875843772   163.1433562926   0.0000000000   1.0000000000
  51.2010000000  15.0560738468   162.8975579230   0.0000000000   1.0000000000
  51.1010000000  15.0245650930   162.6516423746   0.0000000000   1.0000000000
  51.0010000000  14.9930581799   162.4056098229   0.0000000000   1.0000000000
  50.9010000000  14.9615530995   162.1594598803   0.0000000000   1.0000000000
  50.8010000000  14.9300498207   161.9131919763   0.0000000000   1.0000000000
  50.7010000000  14.8985483856   161.6668061123   0.0000000000   1.0000000000
  50.6010000000  14.8670487890   161.4203019173   0.0000000000   1.0000000000
  50.5010000000  14.8355510266   161.1736790259   0.0000000000   1.0000000000
  50.4010000000  14.8040551191   160.9269372667   0.0000000000   1.0000000000
  50.3010000000  14.7725610638   160.6800762852   0.0000000000   1.0000000000
  50.2010000000  14.7410688832   160.4330959205   0.0000000000   1.0000000000
  50.1010000000  14.7095785525   160.1859956419   0.0000000000   1.0000000000
  50.0010000000  14.6780900960   159.9387752995   0.0000000000   1.0000000000
  49.9010000000  14.6466035148   159.6914345615   0.0000000000   1.0000000000
  49.8010000000  14.6151188109   159.4439731020   0.0000000000   1.0000000000
  49.7010000000  14.5836359874   159.1963906006   0.0000000000   1.0000000000
  49.6010000000  14.5521550719   158.9486869296   0.0000000000   1.0000000000
  49.5010000000  14.5206760693   158.7008617797   0.0000000000   1.0000000000
  49.4010000000  14.4891989617   158.4529146615   0.0000000000   1.0000000000
  49.3010000000  14.4577237558   158.2048452783   0.0000000000   1.0000000000
  49.2010000000  14.4262504831   157.9566535246   0.0000000000   1.0000000000
  49.1010000000  14.3947791285   157.7083389292   0.0000000000   1.0000000000
  49.0010000000  14.3633097016   157.4599012127   0.0000000000   1.0000000000
  48.9010000000  14.3318422132   157.2113401018   0.0000000000   1.0000000000
  48.8010000000  14.3003766746   156.9626553287   0.0000000000   1.0000000000
  48.7010000000  14.2689130751   156.7138464473   0.0000000000   1.0000000000
  48.6010000000  14.2374514281   156.4649132021   0.0000000000   1.0000000000
  48.5010000000  14.2059917480   156.2158553440   0.0000000000   1.0000000000
  48.4010000000  14.1745340272   155.9666724454   0.0000000000   1.0000000000
  48.3010000000  14.1430782820   155.7173642694   0.0000000000   1.0000000000
