100
100
T [fm^-1]		muB [fm^-1]		c1_df14 [fm^5]
0.759394		0.000000		0.000000
0.761818		0.000000		-0.000000
0.764242		0.000000		0.000000
0.766667		0.000000		-0.000000
0.769091		0.000000		-0.000000
0.771515		0.000000		0.000000
0.773939		0.000000		-0.000000
0.776364		0.000000		0.000000
0.778788		0.000000		-0.000000
0.781212		0.000000		-0.000000
0.783636		0.000000		0.000000
0.786061		0.000000		-0.000000
0.788485		0.000000		-0.000000
0.790909		0.000000		-0.000000
0.793333		0.000000		0.000000
0.795758		0.000000		-0.000000
0.798182		0.000000		0.000000
0.800606		0.000000		-0.000000
0.803030		0.000000		-0.000000
0.805455		0.000000		-0.000000
0.807879		0.000000		-0.000000
0.810303		0.000000		0.000000
0.812727		0.000000		-0.000000
0.815152		0.000000		0.000000
0.817576		0.000000		-0.000000
0.820000		0.000000		0.000000
0.580000		0.027475		0.841610
0.582424		0.027475		0.801650
0.584848		0.027475		0.763722
0.587273		0.027475		0.727716
0.589697		0.027475		0.693530
0.592121		0.027475		0.661065
0.594545		0.027475		0.630229
0.596970		0.027475		0.600935
0.599394		0.027475		0.573101
0.601818		0.027475		0.546649
0.604242		0.027475		0.521507
0.606667		0.027475		0.497606
0.609091		0.027475		0.474880
0.611515		0.027475		0.453268
0.613939		0.027475		0.432712
0.616364		0.027475		0.413157
0.618788		0.027475		0.394551
0.621212		0.027475		0.376845
0.623636		0.027475		0.359992
0.626061		0.027475		0.343949
0.628485		0.027475		0.328675
0.630909		0.027475		0.314130
0.633333		0.027475		0.300277
0.635758		0.027475		0.287081
0.638182		0.027475		0.274509
0.640606		0.027475		0.262530
0.643030		0.027475		0.251113
0.645455		0.027475		0.240230
0.647879		0.027475		0.229856
0.650303		0.027475		0.219964
0.652727		0.027475		0.210531
0.655152		0.027475		0.201533
0.657576		0.027475		0.192951
0.660000		0.027475		0.184762
0.662424		0.027475		0.176948
0.664848		0.027475		0.169491
0.667273		0.027475		0.162373
0.669697		0.027475		0.155578
0.672121		0.027475		0.149089
0.674545		0.027475		0.142893
0.676970		0.027475		0.136976
0.679394		0.027475		0.131323
0.681818		0.027475		0.125922
0.684242		0.027475		0.120761
0.686667		0.027475		0.115830
0.689091		0.027475		0.111116
0.691515		0.027475		0.106610
0.693939		0.027475		0.102302
0.696364		0.027475		0.098182
0.698788		0.027475		0.094242
0.701212		0.027475		0.090474
0.703636		0.027475		0.086868
0.706061		0.027475		0.083419
0.708485		0.027475		0.080118
0.710909		0.027475		0.076959
0.713333		0.027475		0.073936
0.715758		0.027475		0.071041
0.718182		0.027475		0.068269
0.720606		0.027475		0.065615
0.723030		0.027475		0.063073
0.725455		0.027475		0.060638
0.727879		0.027475		0.058306
0.730303		0.027475		0.056071
0.732727		0.027475		0.053929
0.735152		0.027475		0.051877
0.737576		0.027475		0.049909
0.740000		0.027475		0.048023
0.742424		0.027475		0.046215
0.744848		0.027475		0.044481
0.747273		0.027475		0.042818
0.749697		0.027475		0.041222
0.752121		0.027475		0.039692
0.754545		0.027475		0.038224
0.756970		0.027475		0.036815
0.759394		0.027475		0.035463
0.761818		0.027475		0.034165
0.764242		0.027475		0.032919
0.766667		0.027475		0.031723
0.769091		0.027475		0.030574
0.771515		0.027475		0.029471
0.773939		0.027475		0.028412
0.776364		0.027475		0.027394
0.778788		0.027475		0.026416
0.781212		0.027475		0.025477
0.783636		0.027475		0.024574
0.786061		0.027475		0.023707
0.788485		0.027475		0.022873
0.790909		0.027475		0.022071
0.793333		0.027475		0.021300
0.795758		0.027475		0.020559
0.798182		0.027475		0.019846
0.800606		0.027475		0.019160
0.803030		0.027475		0.018500
0.805455		0.027475		0.017866
0.807879		0.027475		0.017255
0.810303		0.027475		0.016668
0.812727		0.027475		0.016102
0.815152		0.027475		0.015558
0.817576		0.027475		0.015033
0.820000		0.027475		0.014529
0.580000		0.054949		1.680852
0.582424		0.054949		1.601070
0.584848		0.054949		1.525344
0.587273		0.054949		1.453455
0.589697		0.054949		1.385197
0.592121		0.054949		1.320374
0.594545		0.054949		1.258802
0.596970		0.054949		1.200309
0.599394		0.054949		1.144729
0.601818		0.054949		1.091910
0.604242		0.054949		1.041704
0.606667		0.054949		0.993975
0.609091		0.054949		0.948593
0.611515		0.054949		0.905434
0.613939		0.054949		0.864383
0.616364		0.054949		0.825330
0.618788		0.054949		0.788171
0.621212		0.054949		0.752810
0.623636		0.054949		0.719153
0.626061		0.054949		0.687113
0.628485		0.054949		0.656606
0.630909		0.054949		0.627556
0.633333		0.054949		0.599888
0.635758		0.054949		0.573532
0.638182		0.054949		0.548421
0.640606		0.054949		0.524494
0.643030		0.054949		0.501690
0.645455		0.054949		0.479953
0.647879		0.054949		0.459231
0.650303		0.054949		0.439472
0.652727		0.054949		0.420629
0.655152		0.054949		0.402657
0.657576		0.054949		0.385512
0.660000		0.054949		0.369155
0.662424		0.054949		0.353546
0.664848		0.054949		0.338649
0.667273		0.054949		0.324430
0.669697		0.054949		0.310855
0.672121		0.054949		0.297893
0.674545		0.054949		0.285516
0.676970		0.054949		0.273693
0.679394		0.054949		0.262400
0.681818		0.054949		0.251611
0.684242		0.054949		0.241301
0.686667		0.054949		0.231449
0.689091		0.054949		0.222032
0.691515		0.054949		0.213029
0.693939		0.054949		0.204422
0.696364		0.054949		0.196191
0.698788		0.054949		0.188320
0.701212		0.054949		0.180790
0.703636		0.054949		0.173587
0.706061		0.054949		0.166696
0.708485		0.054949		0.160101
0.710909		0.054949		0.153789
0.713333		0.054949		0.147748
0.715758		0.054949		0.141964
0.718182		0.054949		0.136426
0.720606		0.054949		0.131123
0.723030		0.054949		0.126044
0.725455		0.054949		0.121179
0.727879		0.054949		0.116519
0.730303		0.054949		0.112053
0.732727		0.054949		0.107774
0.735152		0.054949		0.103673
0.737576		0.054949		0.099741
0.740000		0.054949		0.095973
0.742424		0.054949		0.092359
0.744848		0.054949		0.088894
0.747273		0.054949		0.085571
0.749697		0.054949		0.082383
0.752121		0.054949		0.079325
0.754545		0.054949		0.076391
0.756970		0.054949		0.073576
0.759394		0.054949		0.070874
0.761818		0.054949		0.068280
0.764242		0.054949		0.065791
0.766667		0.054949		0.063401
0.769091		0.054949		0.061105
0.771515		0.054949		0.058901
0.773939		0.054949		0.056784
0.776364		0.054949		0.054750
0.778788		0.054949		0.052796
0.781212		0.054949		0.050919
0.783636		0.054949		0.049115
0.786061		0.054949		0.047381
0.788485		0.054949		0.045714
0.790909		0.054949		0.044112
0.793333		0.054949		0.042572
0.795758		0.054949		0.041090
0.798182		0.054949		0.039665
0.800606		0.054949		0.038295
0.803030		0.054949		0.036977
0.805455		0.054949		0.035709
0.807879		0.054949		0.034488
0.810303		0.054949		0.033314
0.812727		0.054949		0.032184
0.815152		0.054949		0.031096
0.817576		0.054949		0.030048
0.820000		0.054949		0.029040
0.580000		0.082424		2.515378
0.582424		0.082424		2.396050
0.584848		0.082424		2.282785
0.587273		0.082424		2.175256
0.589697		0.082424		2.073153
0.592121		0.082424		1.976186
0.594545		0.082424		1.884079
0.596970		0.082424		1.796574
0.599394		0.082424		1.713426
0.601818		0.082424		1.634405
0.604242		0.082424		1.559291
0.606667		0.082424		1.487881
0.609091		0.082424		1.419979
0.611515		0.082424		1.355403
0.613939		0.082424		1.293978
0.616364		0.082424		1.235542
0.618788		0.082424		1.179939
0.621212		0.082424		1.127024
0.623636		0.082424		1.076657
0.626061		0.082424		1.028709
0.628485		0.082424		0.983056
0.630909		0.082424		0.939580
0.633333		0.082424		0.898171
0.635758		0.082424		0.858726
0.638182		0.082424		0.821143
0.640606		0.082424		0.785330
0.643030		0.082424		0.751198
0.645455		0.082424		0.718663
0.647879		0.082424		0.687646
0.650303		0.082424		0.658070
0.652727		0.082424		0.629864
0.655152		0.082424		0.602961
0.657576		0.082424		0.577297
0.660000		0.082424		0.552811
0.662424		0.082424		0.529444
0.664848		0.082424		0.507143
0.667273		0.082424		0.485856
0.669697		0.082424		0.465533
0.672121		0.082424		0.446128
0.674545		0.082424		0.427597
0.676970		0.082424		0.409897
0.679394		0.082424		0.392989
0.681818		0.082424		0.376835
0.684242		0.082424		0.361399
0.686667		0.082424		0.346647
0.689091		0.082424		0.332547
0.691515		0.082424		0.319067
0.693939		0.082424		0.306179
0.696364		0.082424		0.293855
0.698788		0.082424		0.282068
0.701212		0.082424		0.270794
0.703636		0.082424		0.260008
0.706061		0.082424		0.249688
0.708485		0.082424		0.239813
0.710909		0.082424		0.230361
0.713333		0.082424		0.221314
0.715758		0.082424		0.212653
0.718182		0.082424		0.204360
0.720606		0.082424		0.196418
0.723030		0.082424		0.188812
0.725455		0.082424		0.181526
0.727879		0.082424		0.174546
0.730303		0.082424		0.167858
0.732727		0.082424		0.161449
0.735152		0.082424		0.155307
0.737576		0.082424		0.149419
0.740000		0.082424		0.143775
0.742424		0.082424		0.138363
0.744848		0.082424		0.133173
0.747273		0.082424		0.128195
0.749697		0.082424		0.123421
0.752121		0.082424		0.118841
0.754545		0.082424		0.114446
0.756970		0.082424		0.110229
0.759394		0.082424		0.106182
0.761818		0.082424		0.102297
0.764242		0.082424		0.098568
0.766667		0.082424		0.094988
0.769091		0.082424		0.091550
0.771515		0.082424		0.088248
0.773939		0.082424		0.085077
0.776364		0.082424		0.082030
0.778788		0.082424		0.079104
0.781212		0.082424		0.076291
0.783636		0.082424		0.073589
0.786061		0.082424		0.070992
0.788485		0.082424		0.068495
0.790909		0.082424		0.066095
0.793333		0.082424		0.063787
0.795758		0.082424		0.061568
0.798182		0.082424		0.059433
0.800606		0.082424		0.057380
0.803030		0.082424		0.055406
0.805455		0.082424		0.053506
0.807879		0.082424		0.051677
0.810303		0.082424		0.049918
0.812727		0.082424		0.048225
0.815152		0.082424		0.046595
0.817576		0.082424		0.045025
0.820000		0.082424		0.043515
0.580000		0.109899		3.342887
0.582424		0.109899		3.184423
0.584848		0.109899		3.034003
0.587273		0.109899		2.891194
0.589697		0.109899		2.755585
0.592121		0.109899		2.626791
0.594545		0.109899		2.504447
0.596970		0.109899		2.388210
0.599394		0.109899		2.277756
0.601818		0.109899		2.172779
0.604242		0.109899		2.072989
0.606667		0.109899		1.978115
0.609091		0.109899		1.887899
0.611515		0.109899		1.802097
0.613939		0.109899		1.720480
0.616364		0.109899		1.642831
0.618788		0.109899		1.568943
0.621212		0.109899		1.498625
0.623636		0.109899		1.431691
0.626061		0.109899		1.367968
0.628485		0.109899		1.307293
0.630909		0.109899		1.249511
0.633333		0.109899		1.194474
0.635758		0.109899		1.142044
0.638182		0.109899		1.092088
0.640606		0.109899		1.044484
0.643030		0.109899		0.999113
0.645455		0.109899		0.955863
0.647879		0.109899		0.914628
0.650303		0.109899		0.875309
0.652727		0.109899		0.837811
0.655152		0.109899		0.802044
0.657576		0.109899		0.767923
0.660000		0.109899		0.735366
0.662424		0.109899		0.704298
0.664848		0.109899		0.674646
0.667273		0.109899		0.646340
0.669697		0.109899		0.619317
0.672121		0.109899		0.593513
0.674545		0.109899		0.568871
0.676970		0.109899		0.545333
0.679394		0.109899		0.522848
0.681818		0.109899		0.501366
0.684242		0.109899		0.480837
0.686667		0.109899		0.461218
0.689091		0.109899		0.442465
0.691515		0.109899		0.424537
0.693939		0.109899		0.407395
0.696364		0.109899		0.391003
0.698788		0.109899		0.375326
0.701212		0.109899		0.360330
0.703636		0.109899		0.345983
0.706061		0.109899		0.332256
0.708485		0.109899		0.319120
0.710909		0.109899		0.306547
0.713333		0.109899		0.294512
0.715758		0.109899		0.282990
0.718182		0.109899		0.271958
0.720606		0.109899		0.261393
0.723030		0.109899		0.251275
0.725455		0.109899		0.241582
0.727879		0.109899		0.232296
0.730303		0.109899		0.223398
0.732727		0.109899		0.214872
0.735152		0.109899		0.206700
0.737576		0.109899		0.198866
0.740000		0.109899		0.191356
0.742424		0.109899		0.184155
0.744848		0.109899		0.177250
0.747273		0.109899		0.170627
0.749697		0.109899		0.164274
0.752121		0.109899		0.158180
0.754545		0.109899		0.152333
0.756970		0.109899		0.146721
0.759394		0.109899		0.141336
0.761818		0.109899		0.136167
0.764242		0.109899		0.131204
0.766667		0.109899		0.126440
0.769091		0.109899		0.121865
0.771515		0.109899		0.117471
0.773939		0.109899		0.113251
0.776364		0.109899		0.109197
0.778788		0.109899		0.105302
0.781212		0.109899		0.101559
0.783636		0.109899		0.097963
0.786061		0.109899		0.094506
0.788485		0.109899		0.091183
0.790909		0.109899		0.087989
0.793333		0.109899		0.084917
0.795758		0.109899		0.081964
0.798182		0.109899		0.079123
0.800606		0.109899		0.076391
0.803030		0.109899		0.073763
0.805455		0.109899		0.071234
0.807879		0.109899		0.068800
0.810303		0.109899		0.066459
0.812727		0.109899		0.064205
0.815152		0.109899		0.062035
0.817576		0.109899		0.059947
0.820000		0.109899		0.057936
0.580000		0.137374		4.161141
0.582424		0.137374		3.964081
0.584848		0.137374		3.777012
0.587273		0.137374		3.599396
0.589697		0.137374		3.430726
0.592121		0.137374		3.270522
0.594545		0.137374		3.118333
0.596970		0.137374		2.973732
0.599394		0.137374		2.836317
0.601818		0.137374		2.705709
0.604242		0.137374		2.581549
0.606667		0.137374		2.463498
0.609091		0.137374		2.351237
0.611515		0.137374		2.244463
0.613939		0.137374		2.142892
0.616364		0.137374		2.046254
0.618788		0.137374		1.954294
0.621212		0.137374		1.866770
0.623636		0.137374		1.783456
0.626061		0.137374		1.704136
0.628485		0.137374		1.628606
0.630909		0.137374		1.556673
0.633333		0.137374		1.488155
0.635758		0.137374		1.422879
0.638182		0.137374		1.360682
0.640606		0.137374		1.301410
0.643030		0.137374		1.244916
0.645455		0.137374		1.191061
0.647879		0.137374		1.139714
0.650303		0.137374		1.090750
0.652727		0.137374		1.044052
0.655152		0.137374		0.999508
0.657576		0.137374		0.957012
0.660000		0.137374		0.916463
0.662424		0.137374		0.877767
0.664848		0.137374		0.840833
0.667273		0.137374		0.805576
0.669697		0.137374		0.771914
0.672121		0.137374		0.739771
0.674545		0.137374		0.709073
0.676970		0.137374		0.679751
0.679394		0.137374		0.651739
0.681818		0.137374		0.624975
0.684242		0.137374		0.599399
0.686667		0.137374		0.574955
0.689091		0.137374		0.551589
0.691515		0.137374		0.529251
0.693939		0.137374		0.507893
0.696364		0.137374		0.487467
0.698788		0.137374		0.467932
0.701212		0.137374		0.449245
0.703636		0.137374		0.431367
0.706061		0.137374		0.414260
0.708485		0.137374		0.397890
0.710909		0.137374		0.382221
0.713333		0.137374		0.367222
0.715758		0.137374		0.352862
0.718182		0.137374		0.339112
0.720606		0.137374		0.325945
0.723030		0.137374		0.313333
0.725455		0.137374		0.301251
0.727879		0.137374		0.289677
0.730303		0.137374		0.278586
0.732727		0.137374		0.267958
0.735152		0.137374		0.257771
0.737576		0.137374		0.248006
0.740000		0.137374		0.238644
0.742424		0.137374		0.229668
0.744848		0.137374		0.221059
0.747273		0.137374		0.212803
0.749697		0.137374		0.204883
0.752121		0.137374		0.197285
0.754545		0.137374		0.189995
0.756970		0.137374		0.182999
0.759394		0.137374		0.176285
0.761818		0.137374		0.169840
0.764242		0.137374		0.163653
0.766667		0.137374		0.157712
0.769091		0.137374		0.152008
0.771515		0.137374		0.146529
0.773939		0.137374		0.141267
0.776364		0.137374		0.136212
0.778788		0.137374		0.131355
0.781212		0.137374		0.126689
0.783636		0.137374		0.122204
0.786061		0.137374		0.117893
0.788485		0.137374		0.113750
0.790909		0.137374		0.109766
0.793333		0.137374		0.105936
0.795758		0.137374		0.102252
0.798182		0.137374		0.098710
0.800606		0.137374		0.095302
0.803030		0.137374		0.092025
0.805455		0.137374		0.088871
0.807879		0.137374		0.085836
0.810303		0.137374		0.082915
0.812727		0.137374		0.080104
0.815152		0.137374		0.077399
0.817576		0.137374		0.074794
0.820000		0.137374		0.072285
0.580000		0.164848		4.967989
0.582424		0.164848		4.732993
0.584848		0.164848		4.509896
0.587273		0.164848		4.298056
0.589697		0.164848		4.096871
0.592121		0.164848		3.905771
0.594545		0.164848		3.724218
0.596970		0.164848		3.551706
0.599394		0.164848		3.387757
0.601818		0.164848		3.231917
0.604242		0.164848		3.083761
0.606667		0.164848		2.942887
0.609091		0.164848		2.808913
0.611515		0.164848		2.681480
0.613939		0.164848		2.560249
0.616364		0.164848		2.444898
0.618788		0.164848		2.335125
0.621212		0.164848		2.230642
0.623636		0.164848		2.131179
0.626061		0.164848		2.036478
0.628485		0.164848		1.946297
0.630909		0.164848		1.860407
0.633333		0.164848		1.778590
0.635758		0.164848		1.700640
0.638182		0.164848		1.626364
0.640606		0.164848		1.555577
0.643030		0.164848		1.488104
0.645455		0.164848		1.423780
0.647879		0.164848		1.362448
0.650303		0.164848		1.303961
0.652727		0.164848		1.248177
0.655152		0.164848		1.194964
0.657576		0.164848		1.144196
0.660000		0.164848		1.095752
0.662424		0.164848		1.049519
0.664848		0.164848		1.005390
0.667273		0.164848		0.963263
0.669697		0.164848		0.923040
0.672121		0.164848		0.884630
0.674545		0.164848		0.847946
0.676970		0.164848		0.812904
0.679394		0.164848		0.779428
0.681818		0.164848		0.747441
0.684242		0.164848		0.716873
0.686667		0.164848		0.687657
0.689091		0.164848		0.659729
0.691515		0.164848		0.633028
0.693939		0.164848		0.607497
0.696364		0.164848		0.583081
0.698788		0.164848		0.559728
0.701212		0.164848		0.537389
0.703636		0.164848		0.516015
0.706061		0.164848		0.495564
0.708485		0.164848		0.475991
0.710909		0.164848		0.457258
0.713333		0.164848		0.439324
0.715758		0.164848		0.422155
0.718182		0.164848		0.405714
0.720606		0.164848		0.389969
0.723030		0.164848		0.374887
0.725455		0.164848		0.360441
0.727879		0.164848		0.346599
0.730303		0.164848		0.333336
0.732727		0.164848		0.320626
0.735152		0.164848		0.308443
0.737576		0.164848		0.296764
0.740000		0.164848		0.285568
0.742424		0.164848		0.274832
0.744848		0.164848		0.264535
0.747273		0.164848		0.254660
0.749697		0.164848		0.245187
0.752121		0.164848		0.236099
0.754545		0.164848		0.227379
0.756970		0.164848		0.219011
0.759394		0.164848		0.210979
0.761818		0.164848		0.203269
0.764242		0.164848		0.195868
0.766667		0.164848		0.188761
0.769091		0.164848		0.181937
0.771515		0.164848		0.175382
0.773939		0.164848		0.169087
0.776364		0.164848		0.163039
0.778788		0.164848		0.157229
0.781212		0.164848		0.151645
0.783636		0.164848		0.146279
0.786061		0.164848		0.141122
0.788485		0.164848		0.136164
0.790909		0.164848		0.131397
0.793333		0.164848		0.126814
0.795758		0.164848		0.122407
0.798182		0.164848		0.118168
0.800606		0.164848		0.114090
0.803030		0.164848		0.110168
0.805455		0.164848		0.106394
0.807879		0.164848		0.102762
0.810303		0.164848		0.099267
0.812727		0.164848		0.095903
0.815152		0.164848		0.092665
0.817576		0.164848		0.089547
0.820000		0.164848		0.086546
0.580000		0.192323		5.761380
0.582424		0.192323		5.489226
0.584848		0.192323		5.230829
0.587273		0.192323		4.985450
0.589697		0.192323		4.752393
0.592121		0.192323		4.531000
0.594545		0.192323		4.320650
0.596970		0.192323		4.120760
0.599394		0.192323		3.930775
0.601818		0.192323		3.750174
0.604242		0.192323		3.578465
0.606667		0.192323		3.415183
0.609091		0.192323		3.259887
0.611515		0.192323		3.112163
0.613939		0.192323		2.971618
0.616364		0.192323		2.837882
0.618788		0.192323		2.710603
0.621212		0.192323		2.589450
0.623636		0.192323		2.474109
0.626061		0.192323		2.364285
0.628485		0.192323		2.259695
0.630909		0.192323		2.160076
0.633333		0.192323		2.065175
0.635758		0.192323		1.974755
0.638182		0.192323		1.888590
0.640606		0.192323		1.806468
0.643030		0.192323		1.728187
0.645455		0.192323		1.653555
0.647879		0.192323		1.582391
0.650303		0.192323		1.514523
0.652727		0.192323		1.449790
0.655152		0.192323		1.388036
0.657576		0.192323		1.329116
0.660000		0.192323		1.272892
0.662424		0.192323		1.219230
0.664848		0.192323		1.168009
0.667273		0.192323		1.119108
0.669697		0.192323		1.072415
0.672121		0.192323		1.027825
0.674545		0.192323		0.985237
0.676970		0.192323		0.944554
0.679394		0.192323		0.905686
0.681818		0.192323		0.868546
0.684242		0.192323		0.833052
0.686667		0.192323		0.799127
0.689091		0.192323		0.766696
0.691515		0.192323		0.735689
0.693939		0.192323		0.706039
0.696364		0.192323		0.677683
0.698788		0.192323		0.650560
0.701212		0.192323		0.624613
0.703636		0.192323		0.599788
0.706061		0.192323		0.576032
0.708485		0.192323		0.553297
0.710909		0.192323		0.531536
0.713333		0.192323		0.510703
0.715758		0.192323		0.490757
0.718182		0.192323		0.471656
0.720606		0.192323		0.453364
0.723030		0.192323		0.435842
0.725455		0.192323		0.419057
0.727879		0.192323		0.402975
0.730303		0.192323		0.387564
0.732727		0.192323		0.372795
0.735152		0.192323		0.358638
0.737576		0.192323		0.345067
0.740000		0.192323		0.332056
0.742424		0.192323		0.319580
0.744848		0.192323		0.307614
0.747273		0.192323		0.296137
0.749697		0.192323		0.285128
0.752121		0.192323		0.274565
0.754545		0.192323		0.264430
0.756970		0.192323		0.254704
0.759394		0.192323		0.245368
0.761818		0.192323		0.236407
0.764242		0.192323		0.227803
0.766667		0.192323		0.219543
0.769091		0.192323		0.211610
0.771515		0.192323		0.203991
0.773939		0.192323		0.196672
0.776364		0.192323		0.189641
0.778788		0.192323		0.182886
0.781212		0.192323		0.176395
0.783636		0.192323		0.170156
0.786061		0.192323		0.164160
0.788485		0.192323		0.158396
0.790909		0.192323		0.152854
0.793333		0.192323		0.147525
0.795758		0.192323		0.142401
0.798182		0.192323		0.137472
0.800606		0.192323		0.132731
0.803030		0.192323		0.128170
0.805455		0.192323		0.123781
0.807879		0.192323		0.119558
0.810303		0.192323		0.115494
0.812727		0.192323		0.111582
0.815152		0.192323		0.107816
0.817576		0.192323		0.104190
0.820000		0.192323		0.100699
0.580000		0.219798		6.539382
0.582424		0.219798		6.230954
0.584848		0.219798		5.938087
0.587273		0.219798		5.659947
0.589697		0.219798		5.395749
0.592121		0.219798		5.144750
0.594545		0.219798		4.906250
0.596970		0.219798		4.679587
0.599394		0.219798		4.464138
0.601818		0.219798		4.259313
0.604242		0.219798		4.064556
0.606667		0.219798		3.879340
0.609091		0.219798		3.703170
0.611515		0.219798		3.535575
0.613939		0.219798		3.376113
0.616364		0.219798		3.224363
0.618788		0.219798		3.079929
0.621212		0.219798		2.942437
0.623636		0.219798		2.811531
0.626061		0.219798		2.686877
0.628485		0.219798		2.568156
0.630909		0.219798		2.455068
0.633333		0.219798		2.347330
0.635758		0.219798		2.244671
0.638182		0.219798		2.146838
0.640606		0.219798		2.053588
0.643030		0.219798		1.964694
0.645455		0.219798		1.879938
0.647879		0.219798		1.799116
0.650303		0.219798		1.722034
0.652727		0.219798		1.648506
0.655152		0.219798		1.578359
0.657576		0.219798		1.511426
0.660000		0.219798		1.447552
0.662424		0.219798		1.386587
0.664848		0.219798		1.328390
0.667273		0.219798		1.272827
0.669697		0.219798		1.219770
0.672121		0.219798		1.169100
0.674545		0.219798		1.120702
0.676970		0.219798		1.074467
0.679394		0.219798		1.030292
0.681818		0.219798		0.988080
0.684242		0.219798		0.947736
0.686667		0.219798		0.909173
0.689091		0.219798		0.872307
0.691515		0.219798		0.837059
0.693939		0.219798		0.803351
0.696364		0.219798		0.771113
0.698788		0.219798		0.740276
0.701212		0.219798		0.710775
0.703636		0.219798		0.682547
0.706061		0.219798		0.655535
0.708485		0.219798		0.629682
0.710909		0.219798		0.604935
0.713333		0.219798		0.581244
0.715758		0.219798		0.558560
0.718182		0.219798		0.536837
0.720606		0.219798		0.516032
0.723030		0.219798		0.496103
0.725455		0.219798		0.477010
0.727879		0.219798		0.458717
0.730303		0.219798		0.441187
0.732727		0.219798		0.424386
0.735152		0.219798		0.408282
0.737576		0.219798		0.392843
0.740000		0.219798		0.378040
0.742424		0.219798		0.363846
0.744848		0.219798		0.350232
0.747273		0.219798		0.337174
0.749697		0.219798		0.324647
0.752121		0.219798		0.312629
0.754545		0.219798		0.301096
0.756970		0.219798		0.290028
0.759394		0.219798		0.279404
0.761818		0.219798		0.269206
0.764242		0.219798		0.259416
0.766667		0.219798		0.250014
0.769091		0.219798		0.240986
0.771515		0.219798		0.232315
0.773939		0.219798		0.223985
0.776364		0.219798		0.215983
0.778788		0.219798		0.208294
0.781212		0.219798		0.200905
0.783636		0.219798		0.193804
0.786061		0.219798		0.186979
0.788485		0.219798		0.180417
0.790909		0.219798		0.174108
0.793333		0.219798		0.168042
0.795758		0.219798		0.162208
0.798182		0.219798		0.156597
0.800606		0.219798		0.151199
0.803030		0.219798		0.146007
0.805455		0.219798		0.141010
0.807879		0.219798		0.136202
0.810303		0.219798		0.131575
0.812727		0.219798		0.127121
0.815152		0.219798		0.122833
0.817576		0.219798		0.118704
0.820000		0.219798		0.114729
0.580000		0.247273		7.300196
0.582424		0.247273		6.956473
0.584848		0.247273		6.630057
0.587273		0.247273		6.320022
0.589697		0.247273		6.025496
0.592121		0.247273		5.745656
0.594545		0.247273		5.479723
0.596970		0.247273		5.226963
0.599394		0.247273		4.986685
0.601818		0.247273		4.758233
0.604242		0.247273		4.540990
0.606667		0.247273		4.334371
0.609091		0.247273		4.137824
0.611515		0.247273		3.950828
0.613939		0.247273		3.772889
0.616364		0.247273		3.603542
0.618788		0.247273		3.442346
0.621212		0.247273		3.288884
0.623636		0.247273		3.142762
0.626061		0.247273		3.003606
0.628485		0.247273		2.871064
0.630909		0.247273		2.744801
0.633333		0.247273		2.624500
0.635758		0.247273		2.509864
0.638182		0.247273		2.400607
