   311.00099999999998     
   2.5000000000000000              501
   0.9454770006   0.0000000000   0.0000000000
   0.9451000692   0.0000000000   0.0000000000
   0.9447226844   0.0000000000   0.0000000000
   0.9443448455   0.0000000000   0.0000000000
   0.9439665509   0.0000000000   0.0000000000
   0.9435877998   0.0000000000   0.0000000000
   0.9432085903   0.0000000000   0.0000000000
   0.9428289212   0.0000000000   0.0000000000
   0.9424487914   0.0000000000   0.0000000000
   0.9420681996   0.0000000000   0.0000000000
   0.9416871445   0.0000000000   0.0000000000
   0.9413056247   0.0000000000   0.0000000000
   0.9409236388   0.0000000000   0.0000000000
   0.9405411856   0.0000000000   0.0000000000
   0.9401582639   0.0000000000   0.0000000000
   0.9397748719   0.0000000000   0.0000000000
   0.9393910087   0.0000000000   0.0000000000
   0.9390066726   0.0000000000   0.0000000000
   0.9386218627   0.0000000000   0.0000000000
   0.9382365770   0.0000000000   0.0000000000
   0.9378508149   0.0000000000   0.0000000000
   0.9374645744   0.0000000000   0.0000000000
   0.9370778541   0.0000000000   0.0000000000
   0.9366906534   0.0000000000   0.0000000000
   0.9363029699   0.0000000000   0.0000000000
   0.9359148024   0.0000000000   0.0000000000
   0.9355261500   0.0000000000   0.0000000000
   0.9351370109   0.0000000000   0.0000000000
   0.9347473837   0.0000000000   0.0000000000
   0.9343572671   0.0000000000   0.0000000000
   0.9339666594   0.0000000000   0.0000000000
   0.9335755600   0.0000000000   0.0000000000
   0.9331839661   0.0000000000   0.0000000000
   0.9327918772   0.0000000000   0.0000000000
   0.9323992915   0.0000000000   0.0000000000
   0.9320062078   0.0000000000   0.0000000000
   0.9316126241   0.0000000000   0.0000000000
   0.9312185393   0.0000000000   0.0000000000
   0.9308239518   0.0000000000   0.0000000000
   0.9304288606   0.0000000000   0.0000000000
   0.9300332634   0.0000000000   0.0000000000
   0.9296371589   0.0000000000   0.0000000000
   0.9292405458   0.0000000000   0.0000000000
   0.9288434227   0.0000000000   0.0000000000
   0.9284457875   0.0000000000   0.0000000000
   0.9280476393   0.0000000000   0.0000000000
   0.9276489760   0.0000000000   0.0000000000
   0.9272497962   0.0000000000   0.0000000000
   0.9268500988   0.0000000000   0.0000000000
   0.9264498816   0.0000000000   0.0000000000
   0.9260491435   0.0000000000   0.0000000000
   0.9256478823   0.0000000000   0.0000000000
   0.9252460970   0.0000000000   0.0000000000
   0.9248437859   0.0000000000   0.0000000000
   0.9244409473   0.0000000000   0.0000000000
   0.9240375794   0.0000000000   0.0000000000
   0.9236336808   0.0000000000   0.0000000000
   0.9232292495   0.0000000000   0.0000000000
   0.9228242849   0.0000000000   0.0000000000
   0.9224187840   0.0000000000   0.0000000000
   0.9220127459   0.0000000000   0.0000000000
   0.9216061689   0.0000000000   0.0000000000
   0.9211990513   0.0000000000   0.0000000000
   0.9207913913   0.0000000000   0.0000000000
   0.9203831871   0.0000000000   0.0000000000
   0.9199744369   0.0000000000   0.0000000000
   0.9195651395   0.0000000000   0.0000000000
   0.9191552932   0.0000000000   0.0000000000
   0.9187448956   0.0000000000   0.0000000000
   0.9183339457   0.0000000000   0.0000000000
   0.9179224412   0.0000000000   0.0000000000
   0.9175103809   0.0000000000   0.0000000000
   0.9170977623   0.0000000000   0.0000000000
   0.9166845844   0.0000000000   0.0000000000
   0.9162708448   0.0000000000   0.0000000000
   0.9158565424   0.0000000000   0.0000000000
   0.9154416747   0.0000000000   0.0000000000
   0.9150262405   0.0000000000   0.0000000000
   0.9146102373   0.0000000000   0.0000000000
   0.9141936640   0.0000000000   0.0000000000
   0.9137765179   0.0000000000   0.0000000000
   0.9133587984   0.0000000000   0.0000000000
   0.9129405026   0.0000000000   0.0000000000
   0.9125216292   0.0000000000   0.0000000000
   0.9121021758   0.0000000000   0.0000000000
   0.9116821412   0.0000000000   0.0000000000
   0.9112615232   0.0000000000   0.0000000000
   0.9108403195   0.0000000000   0.0000000000
   0.9104185290   0.0000000000   0.0000000000
   0.9099961491   0.0000000000   0.0000000000
   0.9095731781   0.0000000000   0.0000000000
   0.9091496144   0.0000000000   0.0000000000
   0.9087254552   0.0000000000   0.0000000000
   0.9083006997   0.0000000000   0.0000000000
   0.9078753449   0.0000000000   0.0000000000
   0.9074493898   0.0000000000   0.0000000000
   0.9070228316   0.0000000000   0.0000000000
   0.9065956683   0.0000000000   0.0000000000
   0.9061678983   0.0000000000   0.0000000000
   0.9057395197   0.0000000000   0.0000000000
   0.9053105302   0.0000000000   0.0000000000
   0.9048809273   0.0000000000   0.0000000000
   0.9044507099   0.0000000000   0.0000000000
   0.9040198756   0.0000000000   0.0000000000
   0.9035884221   0.0000000000   0.0000000000
   0.9031563474   0.0000000000   0.0000000000
   0.9027236493   0.0000000000   0.0000000000
   0.9022903259   0.0000000000   0.0000000000
   0.9018563752   0.0000000000   0.0000000000
   0.9014217947   0.0000000000   0.0000000000
   0.9009865825   0.0000000000   0.0000000000
   0.9005507366   0.0000000000   0.0000000000
   0.9001142545   0.0000000000   0.0000000000
   0.8996771343   0.0000000000   0.0000000000
   0.8992393733   0.0000000000   0.0000000000
   0.8988009704   0.0000000000   0.0000000000
   0.8983619220   0.0000000000   0.0000000000
   0.8979222272   0.0000000000   0.0000000000
   0.8974818830   0.0000000000   0.0000000000
   0.8970408870   0.0000000000   0.0000000000
   0.8965992374   0.0000000000   0.0000000000
   0.8961569319   0.0000000000   0.0000000000
   0.8957139681   0.0000000000   0.0000000000
   0.8952703438   0.0000000000   0.0000000000
   0.8948260565   0.0000000000   0.0000000000
   0.8943811039   0.0000000000   0.0000000000
   0.8939354841   0.0000000000   0.0000000000
   0.8934891940   0.0000000000   0.0000000000
   0.8930422319   0.0000000000   0.0000000000
   0.8925945951   0.0000000000   0.0000000000
   0.8921462814   0.0000000000   0.0000000000
   0.8916972886   0.0000000000   0.0000000000
   0.8912476136   0.0000000000   0.0000000000
   0.8907972546   0.0000000000   0.0000000000
   0.8903462089   0.0000000000   0.0000000000
   0.8898944740   0.0000000000   0.0000000000
   0.8894420476   0.0000000000   0.0000000000
   0.8889889271   0.0000000000   0.0000000000
