-5.	0.0625
-4.875	0.125
-4.75	0.125
-4.625	0.125
-4.5	0.125
-4.375	0.125
-4.25	0.125
-4.125	0.125
-4.	0.125
-3.875	0.125
-3.75	0.125
-3.625	0.125
-3.5	0.125
-3.375	0.125
-3.25	0.125
-3.125	0.125
-3.	0.125
-2.875	0.125
-2.75	0.125
-2.625	0.125
-2.5	0.125
-2.375	0.125
-2.25	0.125
-2.125	0.125
-2.	0.125
-1.875	0.125
-1.75	0.125
-1.625	0.125
-1.5	0.125
-1.375	0.125
-1.25	0.125
-1.125	0.125
-1.	0.125
-0.875	0.125
-0.75	0.125
-0.625	0.125
-0.5	0.125
-0.375	0.125
-0.25	0.125
-0.125	0.125
0.	0.125
0.125	0.125
0.25	0.125
0.375	0.125
0.5	0.125
0.625	0.125
0.75	0.125
0.875	0.125
1.	0.125
1.125	0.125
1.25	0.125
1.375	0.125
1.5	0.125
1.625	0.125
1.75	0.125
1.875	0.125
2.	0.125
2.125	0.125
2.25	0.125
2.375	0.125
2.5	0.125
2.625	0.125
2.75	0.125
2.875	0.125
3.	0.125
3.125	0.125
3.25	0.125
3.375	0.125
3.5	0.125
3.625	0.125
3.75	0.125
3.875	0.125
4.	0.125
4.125	0.125
4.25	0.125
4.375	0.125
4.5	0.125
4.625	0.125
4.75	0.125
4.875	0.125
5.	0.0625
