-7.0	0.125
-6.75	0.25
-6.5	0.25
-6.25	0.25
-6.0	0.25
-5.75	0.25
-5.5	0.25
-5.25	0.25
-5.0	0.25
-4.75	0.25
-4.5	0.25
-4.25	0.25
-4.0	0.25
-3.75	0.25
-3.5	0.25
-3.25	0.25
-3.0	0.25
-2.75	0.25
-2.5	0.25
-2.25	0.25
-2.0	0.25
-1.75	0.25
-1.5	0.25
-1.25	0.25
-1.0	0.25
-0.75	0.25
-0.5	0.25
-0.25	0.25
0.0	0.25
0.25	0.25
0.5	0.25
0.75	0.25
1.0	0.25
1.25	0.25
1.5	0.25
1.75	0.25
2.0	0.25
2.25	0.25
2.5	0.25
2.75	0.25
3.0	0.25
3.25	0.25
3.5	0.25
3.75	0.25
4.0	0.25
4.25	0.25
4.5	0.25
4.75	0.25
5.0	0.25
5.25	0.25
5.5	0.25
5.75	0.25
6.0	0.25
6.25	0.25
6.5	0.25
6.75	0.25
7.0	0.125
