   61.0010000000000     
  0.500000000000000              501
   0.6335516147   0.0000000000   0.0000000000
   0.6332994704   0.0000000000   0.0000000000
   0.6330470223   0.0000000000   0.0000000000
   0.6327942700   0.0000000000   0.0000000000
   0.6325412123   0.0000000000   0.0000000000
   0.6322878481   0.0000000000   0.0000000000
   0.6320341767   0.0000000000   0.0000000000
   0.6317801977   0.0000000000   0.0000000000
   0.6315259094   0.0000000000   0.0000000000
   0.6312713115   0.0000000000   0.0000000000
   0.6310164030   0.0000000000   0.0000000000
   0.6307611830   0.0000000000   0.0000000000
   0.6305056505   0.0000000000   0.0000000000
   0.6302498047   0.0000000000   0.0000000000
   0.6299936445   0.0000000000   0.0000000000
   0.6297371696   0.0000000000   0.0000000000
   0.6294803785   0.0000000000   0.0000000000
   0.6292232702   0.0000000000   0.0000000000
   0.6289658443   0.0000000000   0.0000000000
   0.6287080995   0.0000000000   0.0000000000
   0.6284500350   0.0000000000   0.0000000000
   0.6281916500   0.0000000000   0.0000000000
   0.6279329435   0.0000000000   0.0000000000
   0.6276739146   0.0000000000   0.0000000000
   0.6274145619   0.0000000000   0.0000000000
   0.6271548851   0.0000000000   0.0000000000
   0.6268948827   0.0000000000   0.0000000000
   0.6266345544   0.0000000000   0.0000000000
   0.6263738985   0.0000000000   0.0000000000
   0.6261129148   0.0000000000   0.0000000000
   0.6258516015   0.0000000000   0.0000000000
   0.6255899583   0.0000000000   0.0000000000
   0.6253279839   0.0000000000   0.0000000000
   0.6250656776   0.0000000000   0.0000000000
   0.6248030381   0.0000000000   0.0000000000
   0.6245400645   0.0000000000   0.0000000000
   0.6242767559   0.0000000000   0.0000000000
   0.6240131111   0.0000000000   0.0000000000
   0.6237491296   0.0000000000   0.0000000000
   0.6234848098   0.0000000000   0.0000000000
   0.6232201509   0.0000000000   0.0000000000
   0.6229551516   0.0000000000   0.0000000000
   0.6226898117   0.0000000000   0.0000000000
   0.6224241294   0.0000000000   0.0000000000
   0.6221581037   0.0000000000   0.0000000000
   0.6218917341   0.0000000000   0.0000000000
   0.6216250191   0.0000000000   0.0000000000
   0.6213579578   0.0000000000   0.0000000000
   0.6210905494   0.0000000000   0.0000000000
   0.6208227922   0.0000000000   0.0000000000
   0.6205546857   0.0000000000   0.0000000000
   0.6202862285   0.0000000000   0.0000000000
   0.6200174199   0.0000000000   0.0000000000
   0.6197482584   0.0000000000   0.0000000000
   0.6194787432   0.0000000000   0.0000000000
   0.6192088733   0.0000000000   0.0000000000
   0.6189386473   0.0000000000   0.0000000000
   0.6186680640   0.0000000000   0.0000000000
   0.6183971227   0.0000000000   0.0000000000
   0.6181258224   0.0000000000   0.0000000000
   0.6178541614   0.0000000000   0.0000000000
   0.6175821389   0.0000000000   0.0000000000
   0.6173097540   0.0000000000   0.0000000000
   0.6170370049   0.0000000000   0.0000000000
   0.6167638914   0.0000000000   0.0000000000
   0.6164904116   0.0000000000   0.0000000000
   0.6162165646   0.0000000000   0.0000000000
   0.6159423493   0.0000000000   0.0000000000
   0.6156677644   0.0000000000   0.0000000000
   0.6153928087   0.0000000000   0.0000000000
   0.6151174815   0.0000000000   0.0000000000
   0.6148417811   0.0000000000   0.0000000000
   0.6145657064   0.0000000000   0.0000000000
   0.6142892565   0.0000000000   0.0000000000
   0.6140124298   0.0000000000   0.0000000000
   0.6137352256   0.0000000000   0.0000000000
   0.6134576420   0.0000000000   0.0000000000
   0.6131796784   0.0000000000   0.0000000000
   0.6129013337   0.0000000000   0.0000000000
   0.6126226060   0.0000000000   0.0000000000
   0.6123434944   0.0000000000   0.0000000000
   0.6120639978   0.0000000000   0.0000000000
   0.6117841147   0.0000000000   0.0000000000
   0.6115038441   0.0000000000   0.0000000000
   0.6112231846   0.0000000000   0.0000000000
   0.6109421350   0.0000000000   0.0000000000
   0.6106606941   0.0000000000   0.0000000000
   0.6103788604   0.0000000000   0.0000000000
   0.6100966327   0.0000000000   0.0000000000
   0.6098140098   0.0000000000   0.0000000000
   0.6095309905   0.0000000000   0.0000000000
   0.6092475731   0.0000000000   0.0000000000
   0.6089637567   0.0000000000   0.0000000000
   0.6086795397   0.0000000000   0.0000000000
   0.6083949212   0.0000000000   0.0000000000
   0.6081098993   0.0000000000   0.0000000000
   0.6078244732   0.0000000000   0.0000000000
   0.6075386409   0.0000000000   0.0000000000
   0.6072524018   0.0000000000   0.0000000000
   0.6069657542   0.0000000000   0.0000000000
   0.6066786964   0.0000000000   0.0000000000
   0.6063912277   0.0000000000   0.0000000000
   0.6061033462   0.0000000000   0.0000000000
   0.6058150507   0.0000000000   0.0000000000
   0.6055263398   0.0000000000   0.0000000000
   0.6052372123   0.0000000000   0.0000000000
   0.6049476663   0.0000000000   0.0000000000
   0.6046577008   0.0000000000   0.0000000000
   0.6043673144   0.0000000000   0.0000000000
   0.6040765054   0.0000000000   0.0000000000
   0.6037852724   0.0000000000   0.0000000000
   0.6034936140   0.0000000000   0.0000000000
   0.6032015289   0.0000000000   0.0000000000
   0.6029090155   0.0000000000   0.0000000000
   0.6026160724   0.0000000000   0.0000000000
   0.6023226981   0.0000000000   0.0000000000
   0.6020288910   0.0000000000   0.0000000000
   0.6017346497   0.0000000000   0.0000000000
   0.6014399726   0.0000000000   0.0000000000
   0.6011448584   0.0000000000   0.0000000000
   0.6008493055   0.0000000000   0.0000000000
   0.6005533121   0.0000000000   0.0000000000
   0.6002568771   0.0000000000   0.0000000000
   0.5999599988   0.0000000000   0.0000000000
   0.5996626754   0.0000000000   0.0000000000
   0.5993649058   0.0000000000   0.0000000000
   0.5990666879   0.0000000000   0.0000000000
   0.5987680207   0.0000000000   0.0000000000
   0.5984689019   0.0000000000   0.0000000000
   0.5981693308   0.0000000000   0.0000000000
   0.5978693051   0.0000000000   0.0000000000
   0.5975688232   0.0000000000   0.0000000000
   0.5972678838   0.0000000000   0.0000000000
   0.5969664852   0.0000000000   0.0000000000
   0.5966646258   0.0000000000   0.0000000000
   0.5963623039   0.0000000000   0.0000000000
   0.5960595174   0.0000000000   0.0000000000
   0.5957562653   0.0000000000   0.0000000000
   0.5954525457   0.0000000000   0.0000000000
   0.5951483567   0.0000000000   0.0000000000
   0.5948436971   0.0000000000   0.0000000000
   0.5945385645   0.0000000000   0.0000000000
   0.5942329575   0.0000000000   0.0000000000
   0.5939268745   0.0000000000   0.0000000000
   0.5936203138   0.0000000000   0.0000000000
   0.5933132736   0.0000000000   0.0000000000
   0.5930057518   0.0000000000   0.0000000000
   0.5926977472   0.0000000000   0.0000000000
   0.5923892577   0.0000000000   0.0000000000
   0.5920802812   0.0000000000   0.0000000000
   0.5917708166   0.0000000000   0.0000000000
   0.5914608617   0.0000000000   0.0000000000
   0.5911504145   0.0000000000   0.0000000000
   0.5908394734   0.0000000000   0.0000000000
   0.5905280368   0.0000000000   0.0000000000
   0.5902161027   0.0000000000   0.0000000000
   0.5899036689   0.0000000000   0.0000000000
   0.5895907338   0.0000000000   0.0000000000
   0.5892772956   0.0000000000   0.0000000000
   0.5889633520   0.0000000000   0.0000000000
   0.5886489017   0.0000000000   0.0000000000
   0.5883339424   0.0000000000   0.0000000000
   0.5880184720   0.0000000000   0.0000000000
   0.5877024892   0.0000000000   0.0000000000
   0.5873859915   0.0000000000   0.0000000000
   0.5870689770   0.0000000000   0.0000000000
   0.5867514439   0.0000000000   0.0000000000
   0.5864333902   0.0000000000   0.0000000000
   0.5861148135   0.0000000000   0.0000000000
   0.5857957123   0.0000000000   0.0000000000
   0.5854760845   0.0000000000   0.0000000000
   0.5851559280   0.0000000000   0.0000000000
   0.5848352407   0.0000000000   0.0000000000
   0.5845140204   0.0000000000   0.0000000000
   0.5841922652   0.0000000000   0.0000000000
   0.5838699731   0.0000000000   0.0000000000
   0.5835471418   0.0000000000   0.0000000000
   0.5832237693   0.0000000000   0.0000000000
   0.5828998536   0.0000000000   0.0000000000
   0.5825753921   0.0000000000   0.0000000000
   0.5822503832   0.0000000000   0.0000000000
   0.5819248244   0.0000000000   0.0000000000
   0.5815987137   0.0000000000   0.0000000000
   0.5812720489   0.0000000000   0.0000000000
   0.5809448278   0.0000000000   0.0000000000
   0.5806170478   0.0000000000   0.0000000000
   0.5802887073   0.0000000000   0.0000000000
   0.5799598035   0.0000000000   0.0000000000
   0.5796303343   0.0000000000   0.0000000000
   0.5793002978   0.0000000000   0.0000000000
   0.5789696914   0.0000000000   0.0000000000
   0.5786385128   0.0000000000   0.0000000000
   0.5783067593   0.0000000000   0.0000000000
   0.5779744294   0.0000000000   0.0000000000
   0.5776415202   0.0000000000   0.0000000000
   0.5773080292   0.0000000000   0.0000000000
   0.5769739544   0.0000000000   0.0000000000
   0.5766392934   0.0000000000   0.0000000000
   0.5763040435   0.0000000000   0.0000000000
   0.5759682025   0.0000000000   0.0000000000
   0.5756317679   0.0000000000   0.0000000000
   0.5752947370   0.0000000000   0.0000000000
   0.5749571080   0.0000000000   0.0000000000
   0.5746188776   0.0000000000   0.0000000000
   0.5742800440   0.0000000000   0.0000000000
   0.5739406042   0.0000000000   0.0000000000
   0.5736005555   0.0000000000   0.0000000000
   0.5732598960   0.0000000000   0.0000000000
   0.5729186228   0.0000000000   0.0000000000
   0.5725767332   0.0000000000   0.0000000000
   0.5722342246   0.0000000000   0.0000000000
   0.5718910944   0.0000000000   0.0000000000
   0.5715473401   0.0000000000   0.0000000000
   0.5712029591   0.0000000000   0.0000000000
   0.5708579485   0.0000000000   0.0000000000
   0.5705123056   0.0000000000   0.0000000000
   0.5701660280   0.0000000000   0.0000000000
   0.5698191125   0.0000000000   0.0000000000
   0.5694715567   0.0000000000   0.0000000000
   0.5691233577   0.0000000000   0.0000000000
   0.5687745128   0.0000000000   0.0000000000
   0.5684250189   0.0000000000   0.0000000000
   0.5680748735   0.0000000000   0.0000000000
   0.5677240739   0.0000000000   0.0000000000
   0.5673726167   0.0000000000   0.0000000000
   0.5670204995   0.0000000000   0.0000000000
   0.5666677192   0.0000000000   0.0000000000
   0.5663142729   0.0000000000   0.0000000000
   0.5659601575   0.0000000000   0.0000000000
   0.5656053701   0.0000000000   0.0000000000
   0.5652499079   0.0000000000   0.0000000000
   0.5648937678   0.0000000000   0.0000000000
   0.5645369467   0.0000000000   0.0000000000
   0.5641794416   0.0000000000   0.0000000000
   0.5638212496   0.0000000000   0.0000000000
   0.5634623673   0.0000000000   0.0000000000
   0.5631027916   0.0000000000   0.0000000000
   0.5627425196   0.0000000000   0.0000000000
   0.5623815481   0.0000000000   0.0000000000
   0.5620198737   0.0000000000   0.0000000000
   0.5616574935   0.0000000000   0.0000000000
   0.5612944041   0.0000000000   0.0000000000
   0.5609306021   0.0000000000   0.0000000000
   0.5605660845   0.0000000000   0.0000000000
   0.5602008478   0.0000000000   0.0000000000
   0.5598348887   0.0000000000   0.0000000000
   0.5594682041   0.0000000000   0.0000000000
   0.5591007903   0.0000000000   0.0000000000
   0.5587326441   0.0000000000   0.0000000000
   0.5583637620   0.0000000000   0.0000000000
   0.5579941408   0.0000000000   0.0000000000
   0.5576237766   0.0000000000   0.0000000000
   0.5572526662   0.0000000000   0.0000000000
   0.5568808059   0.0000000000   0.0000000000
   0.5565081922   0.0000000000   0.0000000000
   0.5561348219   0.0000000000   0.0000000000
   0.5557606907   0.0000000000   0.0000000000
   0.5553857954   0.0000000000   0.0000000000
   0.5550101325   0.0000000000   0.0000000000
   0.5546336978   0.0000000000   0.0000000000
   0.5542564881   0.0000000000   0.0000000000
   0.5538784995   0.0000000000   0.0000000000
   0.5534997281   0.0000000000   0.0000000000
   0.5531201701   0.0000000000   0.0000000000
   0.5527398218   0.0000000000   0.0000000000
   0.5523586793   0.0000000000   0.0000000000
   0.5519767387   0.0000000000   0.0000000000
   0.5515939961   0.0000000000   0.0000000000
   0.5512104477   0.0000000000   0.0000000000
   0.5508260892   0.0000000000   0.0000000000
   0.5504409168   0.0000000000   0.0000000000
   0.5500549264   0.0000000000   0.0000000000
   0.5496681140   0.0000000000   0.0000000000
   0.5492804755   0.0000000000   0.0000000000
   0.5488920067   0.0000000000   0.0000000000
   0.5485027034   0.0000000000   0.0000000000
   0.5481125615   0.0000000000   0.0000000000
   0.5477215765   0.0000000000   0.0000000000
   0.5473297448   0.0000000000   0.0000000000
   0.5469370614   0.0000000000   0.0000000000
   0.5465435223   0.0000000000   0.0000000000
   0.5461491228   0.0000000000   0.0000000000
   0.5457538591   0.0000000000   0.0000000000
   0.5453577263   0.0000000000   0.0000000000
   0.5449607199   0.0000000000   0.0000000000
   0.5445628357   0.0000000000   0.0000000000
   0.5441640687   0.0000000000   0.0000000000
   0.5437644148   0.0000000000   0.0000000000
