  1.000000000000000E-003
  2.000000000000000E-003         501
          28
  0.323887009881289       0.328816114908759       0.323887009881289       5.945242637312501E-002  5.945242637312501E-002  5.916225199969769E-002  5.916225199969769E-002  4.354656383804126E-002  3.211788677267885E-002  3.211788677267885E-002  3.206982777938563E-002  3.206982777938563E-002  4.069643603687984E-003  9.510702442544738E-003  1.366071440694192E-002  1.366071440694192E-002  5.093285831730251E-003  5.093285831730251E-003  5.049693692943183E-003  5.049693692943183E-003  4.987280478212990E-003  4.987280478212990E-003  3.007467124885839E-003  3.007467124885839E-003  2.989997487210774E-003  2.989997487210774E-003  6.134755773263162E-004  6.134755773263162E-004
  0.323303332443957       0.328223320000991       0.323303332443957       5.934995861025511E-002  5.934995861025511E-002  5.906007098554478E-002  5.906007098554478E-002  4.347051889600256E-002  3.204341889956241E-002  3.204341889956241E-002  3.199542958373264E-002  3.199542958373264E-002  4.062294517487457E-003  9.492462424738042E-003  1.362807970992960E-002  1.362807970992960E-002  5.081298902214492E-003  5.081298902214492E-003  5.037785301144716E-003  5.037785301144716E-003  4.975485759135873E-003  4.975485759135873E-003  3.000129098275334E-003  3.000129098275334E-003  2.982653701417829E-003  2.982653701417829E-003  6.117816476684531E-004  6.117816476684531E-004
  0.322719576804152       0.327630446573793       0.322719576804152       5.924746255391002E-002  5.924746255391002E-002  5.895786180511001E-002  5.895786180511001E-002  4.339445248909787E-002  3.196896545201278E-002  3.196896545201278E-002  3.192104586892674E-002  3.192104586892674E-002  4.054942642795913E-003  9.474217852199507E-003  1.359545230961872E-002  1.359545230961872E-002  5.069314218405947E-003  5.069314218405947E-003  5.025879190455382E-003  5.025879190455382E-003  4.963693368575634E-003  4.963693368575634E-003  2.992792877935900E-003  2.992792877935900E-003  2.975311863289127E-003  2.975311863289127E-003  6.100886365214996E-004  6.100886365214996E-004
  0.322135742732129       0.327037494396063       0.322135742732129       5.914493812400074E-002  5.914493812400073E-002  5.885562437920311E-002  5.885562437920312E-002  4.331836456112653E-002  3.189452646630914E-002  3.189452646630914E-002  3.184667667139020E-002  3.184667667139020E-002  4.047587973949892E-003  9.455968716531784E-003  1.356283222621827E-002  1.356283222621827E-002  5.057331786931890E-003  5.057331786931890E-003  5.013975367567232E-003  5.013975367567232E-003  4.951903313311425E-003  4.951903313311425E-003  2.985458469174698E-003  2.985458469174698E-003  2.967971978299965E-003  2.967971978299965E-003  6.083965459509326E-004  6.083965459509326E-004
  0.321551830038882       0.326444463278091       0.321551830038882       5.904238524741193E-002  5.904238524741193E-002  5.875335863559256E-002  5.875335863559256E-002  4.324225506108927E-002  3.182010198423921E-002  3.182010198423921E-002  3.177232203304958E-002  3.177232203304958E-002  4.040230505793300E-003  9.437715010621125E-003  1.353021948237398E-002  1.353021948237398E-002  5.045351615311979E-003  5.045351615311979E-003  5.002073840059275E-003  5.002073840059275E-003  4.940115601001476E-003  4.940115601001476E-003  2.978125877850695E-003  2.978125877850695E-003  2.960634052478258E-003  2.960634052478258E-003  6.067053781521292E-004  6.067053781521292E-004
  0.320967838529179       0.325851353023848       0.320967838529179       5.893980384975505E-002  5.893980384975506E-002  5.865106450078177E-002  5.865106450078177E-002  4.316612393706813E-002  3.174569204710895E-002  3.174569204710895E-002  3.169798199535084E-002  3.169798199535084E-002  4.032870233085959E-003  9.419456727169755E-003  1.349761410054345E-002  1.349761410054345E-002  5.033373710994053E-003  5.033373710994053E-003  4.990174615439592E-003  4.990174615439592E-003  4.928330239234334E-003  4.928330239234334E-003  2.970795109784424E-003  2.970795109784424E-003  2.953298091813848E-003  2.953298091813848E-003  6.050151353141368E-004  6.050151353141368E-004
  0.320383767975003       0.325258163436383       0.320383767975003       5.883719385629940E-002  5.883719385629940E-002  5.854874190093748E-002  5.854874190093748E-002  4.308997113691771E-002  3.167129669642194E-002  3.167129669642194E-002  3.162365659993819E-002  3.162365659993819E-002  4.025507150570513E-003  9.401193858861928E-003  1.346501610329395E-002  1.346501610329395E-002  5.021398081463540E-003  5.021398081463540E-003  4.978277701254020E-003  4.978277701254020E-003  4.916547235636541E-003  4.916547235636541E-003  2.963466170825004E-003  2.963466170825004E-003  2.945964102325569E-003  2.945964102325569E-003  6.033258196351455E-004  6.033258196351455E-004
  0.319799618243142       0.324664894317806       0.319799618243142       5.873455519196946E-002  5.873455519196946E-002  5.844639076188738E-002  5.844639076188738E-002  4.301379660826352E-002  3.159691597388038E-002  3.159691597388038E-002  3.154934588865505E-002  3.154934588865505E-002  4.018141252972299E-003  9.382926398363842E-003  1.343242551330304E-002  1.343242551330304E-002  5.009424734243674E-003  5.009424734243674E-003  4.966383105086368E-003  4.966383105086368E-003  4.904766597872838E-003  4.904766597872838E-003  2.956139066850300E-003  2.956139066850300E-003  2.938632090061412E-003  2.938632090061412E-003  6.016374333225387E-004  6.016374333225387E-004
  0.319215389103571       0.324071545469290       0.319215389103571       5.863188778134241E-002  5.863188778134241E-002  5.834401100911742E-002  5.834401100911742E-002  4.293760029850004E-002  3.152254992138645E-002  3.152254992138645E-002  3.147504990354545E-002  3.147504990354545E-002  4.010772534999256E-003  9.364654338323558E-003  1.339984235335928E-002  1.339984235335928E-002  4.997453676895722E-003  4.997453676895722E-003  4.954490834558672E-003  4.954490834558672E-003  4.892988333646400E-003  4.892988333646400E-003  2.948813803767100E-003  2.948813803767100E-003  2.931302061098702E-003  2.931302061098702E-003  5.999499785929431E-004  5.999499785929431E-004
  0.318631080357329       0.323478116691061       0.318631080357329       5.852919154864610E-002  5.852919154864610E-002  5.824160256776988E-002  5.824160256776988E-002  4.286138215478976E-002  3.144819858104367E-002  3.144819858104367E-002  3.140076868685540E-002  3.140076868685540E-002  4.003400991341869E-003  9.346377671371002E-003  1.336726664636302E-002  1.336726664636302E-002  4.985484917019304E-003  4.985484917019304E-003  4.942600897331469E-003  4.942600897331469E-003  4.881212450699163E-003  4.881212450699163E-003  2.941490387511345E-003  2.941490387511345E-003  2.923974021544330E-003  2.923974021544330E-003  5.982634576722931E-004  5.982634576722931E-004
