   11.0010000000000     
  0.100000000000000              501
  61.0010000000  18.1658554424 186.5610179862   0.0000000000   1.0000000000
  60.9010000000  18.1341524581 186.3253151664   0.0000000000   1.0000000000
  60.8010000000  18.1024508815 186.0895180780   0.0000000000   1.0000000000
  60.7010000000  18.0707506605 185.8536261151   0.0000000000   1.0000000000
  60.6010000000  18.0390517989 185.6176390881   0.0000000000   1.0000000000
  60.5010000000  18.0073543288 185.3815570162   0.0000000000   1.0000000000
  60.4010000000  17.9756582550 185.1453797154   0.0000000000   1.0000000000
  60.3010000000  17.9439635278 184.9091065937   0.0000000000   1.0000000000
  60.2010000000  17.9122702082 184.6727378846   0.0000000000   1.0000000000
  60.1010000000  17.8805783027 184.4362734132   0.0000000000   1.0000000000
  60.0010000000  17.8488877631 184.1997125976   0.0000000000   1.0000000000
  59.9010000000  17.8171986520 183.9630556794   0.0000000000   1.0000000000
  59.8010000000  17.7855109224 183.7263020836   0.0000000000   1.0000000000
  59.7010000000  17.7538246104 183.4894518528   0.0000000000   1.0000000000
  59.6010000000  17.7221397250 183.2525048275   0.0000000000   1.0000000000
  59.5010000000  17.6904562212 183.0154604435   0.0000000000   1.0000000000
  59.4010000000  17.6587741637 182.7783189564   0.0000000000   1.0000000000
  59.3010000000  17.6270935088 182.5410798087   0.0000000000   1.0000000000
  59.2010000000  17.5954142676 182.3037428541   0.0000000000   1.0000000000
  59.1010000000  17.5637364793 182.0663081533   0.0000000000   1.0000000000
  59.0010000000  17.5320601018 181.8287751592   0.0000000000   1.0000000000
  58.9010000000  17.5003852021 181.5911441418   0.0000000000   1.0000000000
  58.8010000000  17.4687117125 181.3534143581   0.0000000000   1.0000000000
  58.7010000000  17.4370396740 181.1155858813   0.0000000000   1.0000000000
  58.6010000000  17.4053690742 180.8776583816   0.0000000000   1.0000000000
  58.5010000000  17.3736999281 180.6396317357   0.0000000000   1.0000000000
  58.4010000000  17.3420322514 180.4015058232   0.0000000000   1.0000000000
  58.3010000000  17.3103660335 180.1632803249   0.0000000000   1.0000000000
  58.2010000000  17.2787012909 179.9249551271   0.0000000000   1.0000000000
  58.1010000000  17.2470379875 179.6865297160   0.0000000000   1.0000000000
  58.0010000000  17.2153761680 179.4480041866   0.0000000000   1.0000000000
  57.9010000000  17.1837158240 179.2093782340   0.0000000000   1.0000000000
  57.8010000000  17.1520569480 178.9706515569   0.0000000000   1.0000000000
  57.7010000000  17.1203995595 178.7318240586   0.0000000000   1.0000000000
  57.6010000000  17.0887436787 178.4928956460   0.0000000000   1.0000000000
  57.5010000000  17.0570892732 178.2538658276   0.0000000000   1.0000000000
  57.4010000000  17.0254363643 178.0147345172   0.0000000000   1.0000000000
  57.3010000000  16.9937849740 177.7755016321   0.0000000000   1.0000000000
  57.2010000000  16.9621350717 177.5361666922   0.0000000000   1.0000000000
  57.1010000000  16.9304866542 177.2967294222   0.0000000000   1.0000000000
  57.0010000000  16.8988397715 177.0571899498   0.0000000000   1.0000000000
  56.9010000000  16.8671943953 176.8175478067   0.0000000000   1.0000000000
  56.8010000000  16.8355505503 176.5778029280   0.0000000000   1.0000000000
  56.7010000000  16.8039082357 176.3379550525   0.0000000000   1.0000000000
