   61.0010000000000     
  0.500000000000000              501
 311.0010000000  99.0097808405 647.1623962289   0.0000000000   1.0000000000
 310.5010000000  98.8467020369 646.3730370620   0.0000000000   1.0000000000
 310.0010000000  98.6836261312 645.5833633807   0.0000000000   1.0000000000
 309.5010000000  98.5205532977 644.7933753659   0.0000000000   1.0000000000
 309.0010000000  98.3574833287 644.0030713448   0.0000000000   1.0000000000
 308.5010000000  98.1944162116 643.2124505870   0.0000000000   1.0000000000
 308.0010000000  98.0313519366 642.4215123723   0.0000000000   1.0000000000
 307.5010000000  97.8682908787 641.6302578464   0.0000000000   1.0000000000
 307.0010000000  97.7052324588 640.8386835226   0.0000000000   1.0000000000
 306.5010000000  97.5421770569 640.0467905660   0.0000000000   1.0000000000
 306.0010000000  97.3791246728 639.2545782941   0.0000000000   1.0000000000
 305.5010000000  97.2160753088 638.4620460343   0.0000000000   1.0000000000
 305.0010000000  97.0530287798 637.6691922000   0.0000000000   1.0000000000
 304.5010000000  96.8899852838 636.8760170646   0.0000000000   1.0000000000
 304.0010000000  96.7269446414 636.0825190631   0.0000000000   1.0000000000
 303.5010000000  96.5639072445 635.2886994097   0.0000000000   1.0000000000
 303.0010000000  96.4008727297 634.4945556374   0.0000000000   1.0000000000
 302.5010000000  96.2378411156 633.7000871366   0.0000000000   1.0000000000
 302.0010000000  96.0748126118 632.9052942275   0.0000000000   1.0000000000
 301.5010000000  95.9117870533 632.1101753995   0.0000000000   1.0000000000
 301.0010000000  95.7487644662 631.3147300733   0.0000000000   1.0000000000
 300.5010000000  95.5857450676 630.5189585974   0.0000000000   1.0000000000
 300.0010000000  95.4227287006 629.7228594939   0.0000000000   1.0000000000
 299.5010000000  95.2597153994 628.9264322142   0.0000000000   1.0000000000
 299.0010000000  95.0967050135 628.1296753046   0.0000000000   1.0000000000
 298.5010000000  94.9336977700 627.3325891537   0.0000000000   1.0000000000
 298.0010000000  94.7706935241 626.5351723298   0.0000000000   1.0000000000
 297.5010000000  94.6076925076 625.7374252403   0.0000000000   1.0000000000
 297.0010000000  94.4446943950 624.9393455637   0.0000000000   1.0000000000
 296.5010000000  94.2816996097 624.1409346399   0.0000000000   1.0000000000
 296.0010000000  94.1187076465 623.3421892605   0.0000000000   1.0000000000
 295.5010000000  93.9557189336 622.5431107853   0.0000000000   1.0000000000
 295.0010000000  93.7927333439 621.7436978513   0.0000000000   1.0000000000
 294.5010000000  93.6297509390 620.9439500173   0.0000000000   1.0000000000
 294.0010000000  93.4667715982 620.1438659448   0.0000000000   1.0000000000
 293.5010000000  93.3037953888 619.3434452155   0.0000000000   1.0000000000
 293.0010000000  93.1408223810 618.5426874214   0.0000000000   1.0000000000
 292.5010000000  92.9778524632 617.7415912600   0.0000000000   1.0000000000
 292.0010000000  92.8148858953 616.9401572508   0.0000000000   1.0000000000
 291.5010000000  92.6519223877 616.1383832099   0.0000000000   1.0000000000
 291.0010000000  92.4889620223 615.3362687756   0.0000000000   1.0000000000
 290.5010000000  92.3260047004 614.5338126947   0.0000000000   1.0000000000
 290.0010000000  92.1630508755 613.7310164315   0.0000000000   1.0000000000
 289.5010000000  92.0001000884 612.9278769518   0.0000000000   1.0000000000
 289.0010000000  91.8371524329 612.1243939405   0.0000000000   1.0000000000
 288.5010000000  91.6742081873 611.3205679921   0.0000000000   1.0000000000
 288.0010000000  91.5112670857 610.5163970138   0.0000000000   1.0000000000
 287.5010000000  91.3483292304 609.7118807244   0.0000000000   1.0000000000
 287.0010000000  91.1853947260 608.9070188533   0.0000000000   1.0000000000
 286.5010000000  91.0224633173 608.1018093488   0.0000000000   1.0000000000
 286.0010000000  90.8595352967 607.2962528611   0.0000000000   1.0000000000
 285.5010000000  90.6966104159 606.4903473652   0.0000000000   1.0000000000
 285.0010000000  90.5336889725 605.6840935333   0.0000000000   1.0000000000
 284.5010000000  90.3707707252 604.8774893671   0.0000000000   1.0000000000
 284.0010000000  90.2078557970 604.0705346689   0.0000000000   1.0000000000
 283.5010000000  90.0449443137 603.2632292518   0.0000000000   1.0000000000
 283.0010000000  89.8820360444 602.4555711587   0.0000000000   1.0000000000
 282.5010000000  89.7191309422 601.6475593393   0.0000000000   1.0000000000
 282.0010000000  89.5562293218 600.8391945345   0.0000000000   1.0000000000
 281.5010000000  89.3933311418 600.0304757169   0.0000000000   1.0000000000
 281.0010000000  89.2304361859 599.2214009856   0.0000000000   1.0000000000
 280.5010000000  89.0675445989 598.4119702299   0.0000000000   1.0000000000
 280.0010000000  88.9046565283 597.6021833495   0.0000000000   1.0000000000
 279.5010000000  88.7417715905 596.7920376007   0.0000000000   1.0000000000
 279.0010000000  88.5788902954 595.9815346801   0.0000000000   1.0000000000
 278.5010000000  88.4160122669 595.1706718726   0.0000000000   1.0000000000
 278.0010000000  88.2531376655 594.3594491308   0.0000000000   1.0000000000
 277.5010000000  88.0902664778 593.5478655366   0.0000000000   1.0000000000
 277.0010000000  87.9273986935 592.7359201856   0.0000000000   1.0000000000
 276.5010000000  87.7645343061 591.9236121879   0.0000000000   1.0000000000
 276.0010000000  87.6016734888 591.1109415467   0.0000000000   1.0000000000
 275.5010000000  87.4388160654 590.2979065191   0.0000000000   1.0000000000
 275.0010000000  87.2759620402 589.4845062574   0.0000000000   1.0000000000
 274.5010000000  87.1131115961 588.6707408046   0.0000000000   1.0000000000
 274.0010000000  86.9502645684 587.8566084629   0.0000000000   1.0000000000
 273.5010000000  86.7874211469 587.0421093022   0.0000000000   1.0000000000
 273.0010000000  86.6245809997 586.2272407798   0.0000000000   1.0000000000
 272.5010000000  86.4617444983 585.4120038687   0.0000000000   1.0000000000
 272.0010000000  86.2989116674 584.5963978037   0.0000000000   1.0000000000
 271.5010000000  86.1360821873 583.7804200897   0.0000000000   1.0000000000
 271.0010000000  85.9732562649 582.9640708664   0.0000000000   1.0000000000
 270.5010000000  85.8104339362 582.1473494139   0.0000000000   1.0000000000
 270.0010000000  85.6476150677 581.3302541568   0.0000000000   1.0000000000
 269.5010000000  85.4847998762 580.5127852752   0.0000000000   1.0000000000
 269.0010000000  85.3219882356 579.6949412243   0.0000000000   1.0000000000
 268.5010000000  85.1591801970 578.8767213439   0.0000000000   1.0000000000
 268.0010000000  84.9963758147 578.0581249883   0.0000000000   1.0000000000
 267.5010000000  84.8335749750 577.2391506607   0.0000000000   1.0000000000
 267.0010000000  84.6707777401 576.4197977467   0.0000000000   1.0000000000
 266.5010000000  84.5079841760 575.6000656463   0.0000000000   1.0000000000
 266.0010000000  84.3451943521 574.7799537741   0.0000000000   1.0000000000
 265.5010000000  84.1824079993 573.9594598344   0.0000000000   1.0000000000
 265.0010000000  84.0196253663 573.1385841372   0.0000000000   1.0000000000
 264.5010000000  83.8568463636 572.3173252823   0.0000000000   1.0000000000
 264.0010000000  83.6940712465 571.4956836073   0.0000000000   1.0000000000
 263.5010000000  83.5312995927 570.6736560245   0.0000000000   1.0000000000
 263.0010000000  83.3685318355 569.8512437622   0.0000000000   1.0000000000
 262.5010000000  83.2057675619 569.0284437693   0.0000000000   1.0000000000
 262.0010000000  83.0430072121 568.2052573026   0.0000000000   1.0000000000
 261.5010000000  82.8802505516 567.3816822036   0.0000000000   1.0000000000
 261.0010000000  82.7174975199 566.5577171901   0.0000000000   1.0000000000
 260.5010000000  82.5547483987 565.7333627062   0.0000000000   1.0000000000
 260.0010000000  82.3920029669 564.9086166475   0.0000000000   1.0000000000
 259.5010000000  82.2292613451 564.0834786359   0.0000000000   1.0000000000
 259.0010000000  82.0665234898 563.2579474564   0.0000000000   1.0000000000
 258.5010000000  81.9037895295 562.4320227631   0.0000000000   1.0000000000
 258.0010000000  81.7410592614 561.6057025247   0.0000000000   1.0000000000
 257.5010000000  81.5783328228 560.7789864298   0.0000000000   1.0000000000
 257.0010000000  81.4156103541 559.9518741821   0.0000000000   1.0000000000
 256.5010000000  81.2528916664 559.1243638047   0.0000000000   1.0000000000
 256.0010000000  81.0901767424 558.2964541893   0.0000000000   1.0000000000
 255.5010000000  80.9274657356 557.4681450916   0.0000000000   1.0000000000
 255.0010000000  80.7647586372 556.6394354373   0.0000000000   1.0000000000
 254.5010000000  80.6020554426 555.8103241703   0.0000000000   1.0000000000
 254.0010000000  80.4393561523 554.9808102530   0.0000000000   1.0000000000
 253.5010000000  80.2766607707 554.1508926661   0.0000000000   1.0000000000
 253.0010000000  80.1139693073 553.3205704087   0.0000000000   1.0000000000
 252.5010000000  79.9512817756 552.4898424982   0.0000000000   1.0000000000
 252.0010000000  79.7885981941 551.6587079707   0.0000000000   1.0000000000
 251.5010000000  79.6259185855 550.8271658807   0.0000000000   1.0000000000
 251.0010000000  79.4632429772 549.9952153010   0.0000000000   1.0000000000
 250.5010000000  79.3005712373 549.1628544856   0.0000000000   1.0000000000
 250.0010000000  79.1379035664 548.3300833839   0.0000000000   1.0000000000
 249.5010000000  78.9752400055 547.4969011246   0.0000000000   1.0000000000
 249.0010000000  78.8125802741 546.6633051847   0.0000000000   1.0000000000
 248.5010000000  78.6499247491 545.8292964038   0.0000000000   1.0000000000
 248.0010000000  78.4872731601 544.9948722997   0.0000000000   1.0000000000
 247.5010000000  78.3246257298 544.1600329134   0.0000000000   1.0000000000
 247.0010000000  78.1619821986 543.3247758060   0.0000000000   1.0000000000
 246.5010000000  77.9993429602 542.4891018878   0.0000000000   1.0000000000
 246.0010000000  77.8367077651 541.6530087609   0.0000000000   1.0000000000
 245.5010000000  77.6740765314 540.8164948821   0.0000000000   1.0000000000
 245.0010000000  77.5114495048 539.9795603874   0.0000000000   1.0000000000
 244.5010000000  77.3488266130 539.1422037729   0.0000000000   1.0000000000
 244.0010000000  77.1862079496 538.3044243842   0.0000000000   1.0000000000
 243.5010000000  77.0235934528 537.4662207596   0.0000000000   1.0000000000
 243.0010000000  76.8609829060 536.6275906348   0.0000000000   1.0000000000
 242.5010000000  76.6983767382 535.7885350682   0.0000000000   1.0000000000
 242.0010000000  76.5357747430 534.9490518371   0.0000000000   1.0000000000
 241.5010000000  76.3731768799 534.1091395669   0.0000000000   1.0000000000
 241.0010000000  76.2105834315 533.2687985492   0.0000000000   1.0000000000
 240.5010000000  76.0479940494 532.4280258078   0.0000000000   1.0000000000
 240.0010000000  75.8854088680 531.5868208560   0.0000000000   1.0000000000
 239.5010000000  75.7228280261 530.7451832262   0.0000000000   1.0000000000
 239.0010000000  75.5602515093 529.9031116518   0.0000000000   1.0000000000
 238.5010000000  75.3976793085 529.0606048889   0.0000000000   1.0000000000
 238.0010000000  75.2351112629 528.2176608999   0.0000000000   1.0000000000
 237.5010000000  75.0725476895 527.3742801202   0.0000000000   1.0000000000
 237.0010000000  74.9099884384 526.5304605570   0.0000000000   1.0000000000
 236.5010000000  74.7474333658 525.6862002435   0.0000000000   1.0000000000
 236.0010000000  74.5848828041 524.8414996787   0.0000000000   1.0000000000
 235.5010000000  74.4223366203 523.9963569408   0.0000000000   1.0000000000
 235.0010000000  74.2597946884 523.1507701345   0.0000000000   1.0000000000
 234.5010000000  74.0972571998 522.3047390120   0.0000000000   1.0000000000
 234.0010000000  73.9347241954 521.4582625351   0.0000000000   1.0000000000
 233.5010000000  73.7721957212 520.6113396890   0.0000000000   1.0000000000
 233.0010000000  73.6096715192 519.7639678663   0.0000000000   1.0000000000
 232.5010000000  73.4471518030 518.9161469104   0.0000000000   1.0000000000
 232.0010000000  73.2846366359 518.0678758786   0.0000000000   1.0000000000
 231.5010000000  73.1221257789 517.2191522406   0.0000000000   1.0000000000
 231.0010000000  72.9596196157 516.3699767140   0.0000000000   1.0000000000
 230.5010000000  72.7971179193 515.5203468188   0.0000000000   1.0000000000
 230.0010000000  72.6346206233 514.6702609078   0.0000000000   1.0000000000
 229.5010000000  72.4721280509 513.8197193651   0.0000000000   1.0000000000
 229.0010000000  72.3096399942 512.9687197898   0.0000000000   1.0000000000
 228.5010000000  72.1471564816 512.1172610117   0.0000000000   1.0000000000
 228.0010000000  71.9846775477 511.2653418856   0.0000000000   1.0000000000
 227.5010000000  71.8222033092 510.4129616910   0.0000000000   1.0000000000
 227.0010000000  71.6597335086 509.5601177371   0.0000000000   1.0000000000
 226.5010000000  71.4972684270 508.7068101537   0.0000000000   1.0000000000
 226.0010000000  71.3348080474 507.8530374993   0.0000000000   1.0000000000
 225.5010000000  71.1723523593 506.9987983597   0.0000000000   1.0000000000
 225.0010000000  71.0099013588 506.1440913478   0.0000000000   1.0000000000
 224.5010000000  70.8474549731 505.2889147076   0.0000000000   1.0000000000
 224.0010000000  70.6850133621 504.4332679000   0.0000000000   1.0000000000
 223.5010000000  70.5225764660 503.5771492234   0.0000000000   1.0000000000
 223.0010000000  70.3601443069 502.7205574003   0.0000000000   1.0000000000
 222.5010000000  70.1977169137 501.8634911808   0.0000000000   1.0000000000
 222.0010000000  70.0352943214 501.0059493425   0.0000000000   1.0000000000
 221.5010000000  69.8728764228 500.1479299030   0.0000000000   1.0000000000
 221.0010000000  69.7104634158 499.2894324846   0.0000000000   1.0000000000
 220.5010000000  69.5480552067 498.4304551621   0.0000000000   1.0000000000
 220.0010000000  69.3856518576 497.5709968263   0.0000000000   1.0000000000
 219.5010000000  69.2232534371 496.7110563962   0.0000000000   1.0000000000
 219.0010000000  69.0608598728 495.8506320350   0.0000000000   1.0000000000
 218.5010000000  68.8984710995 494.9897219379   0.0000000000   1.0000000000
 218.0010000000  68.7360873542 494.1283258939   0.0000000000   1.0000000000
 217.5010000000  68.5737084387 493.2664413752   0.0000000000   1.0000000000
 217.0010000000  68.4113344563 492.4040674485   0.0000000000   1.0000000000
 216.5010000000  68.2489655174 491.5412032082   0.0000000000   1.0000000000
 216.0010000000  68.0866015924 490.6778469995   0.0000000000   1.0000000000
 215.5010000000  67.9242426591 489.8139971992   0.0000000000   1.0000000000
 215.0010000000  67.7618885576 488.9496514397   0.0000000000   1.0000000000
 214.5010000000  67.5995397180 488.0848104899   0.0000000000   1.0000000000
 214.0010000000  67.4371958490 487.2194712683   0.0000000000   1.0000000000
 213.5010000000  67.2748569589 486.3536322795   0.0000000000   1.0000000000
 213.0010000000  67.1125232082 485.4872928325   0.0000000000   1.0000000000
 212.5010000000  66.9501946193 484.6204514934   0.0000000000   1.0000000000
 212.0010000000  66.7878710783 483.7531060898   0.0000000000   1.0000000000
 211.5010000000  66.6255526955 482.8852556399   0.0000000000   1.0000000000
 211.0010000000  66.4632395166 482.0168988077   0.0000000000   1.0000000000
 210.5010000000  66.3009313796 481.1480331381   0.0000000000   1.0000000000
 210.0010000000  66.1386286326 480.2786588980   0.0000000000   1.0000000000
 209.5010000000  65.9763309151 479.4087725494   0.0000000000   1.0000000000
 209.0010000000  65.8140385898 478.5383744235   0.0000000000   1.0000000000
 208.5010000000  65.6517514560 477.6674618198   0.0000000000   1.0000000000
 208.0010000000  65.4894694643 476.7960328412   0.0000000000   1.0000000000
 207.5010000000  65.3271929287 475.9240875331   0.0000000000   1.0000000000
 207.0010000000  65.1649216738 475.0516233026   0.0000000000   1.0000000000
 206.5010000000  65.0026557455 474.1786387385   0.0000000000   1.0000000000
 206.0010000000  64.8403951273 473.3051320839   0.0000000000   1.0000000000
 205.5010000000  64.6781398116 472.4311016190   0.0000000000   1.0000000000
 205.0010000000  64.5158899395 471.5565464184   0.0000000000   1.0000000000
 204.5010000000  64.3536455197 470.6814648328   0.0000000000   1.0000000000
 204.0010000000  64.1914064993 469.8058548722   0.0000000000   1.0000000000
 203.5010000000  64.0291729045 468.9297149625   0.0000000000   1.0000000000
 203.0010000000  63.8669448398 468.0530439438   0.0000000000   1.0000000000
 202.5010000000  63.7047222088 467.1758395618   0.0000000000   1.0000000000
 202.0010000000  63.5425050639 466.2981003551   0.0000000000   1.0000000000
 201.5010000000  63.3802934659 465.4198248998   0.0000000000   1.0000000000
 201.0010000000  63.2180874844 464.5410118091   0.0000000000   1.0000000000
 200.5010000000  63.0558869211 463.6616582348   0.0000000000   1.0000000000
 200.0010000000  62.8936920021 462.7817636189   0.0000000000   1.0000000000
 199.5010000000  62.7315028235 461.9013266899   0.0000000000   1.0000000000
 199.0010000000  62.5693190776 461.0203439740   0.0000000000   1.0000000000
 198.5010000000  62.4071411544 460.1388157745   0.0000000000   1.0000000000
 198.0010000000  62.2449688342 459.2567390738   0.0000000000   1.0000000000
 197.5010000000  62.0828022502 458.3741127609   0.0000000000   1.0000000000
 197.0010000000  61.9206413396 457.4909346485   0.0000000000   1.0000000000
 196.5010000000  61.7584861178 456.6072029638   0.0000000000   1.0000000000
 196.0010000000  61.5963367456 455.7229167168   0.0000000000   1.0000000000
 195.5010000000  61.4341931214 454.8380734756   0.0000000000   1.0000000000
 195.0010000000  61.2720552894 453.9526715932   0.0000000000   1.0000000000
 194.5010000000  61.1099233037 453.0667094646   0.0000000000   1.0000000000
 194.0010000000  60.9477972278 452.1801855267   0.0000000000   1.0000000000
 193.5010000000  60.7856770005 451.2930975229   0.0000000000   1.0000000000
 193.0010000000  60.6235625711 450.4054432424   0.0000000000   1.0000000000
 192.5010000000  60.4614541676 449.5172219893   0.0000000000   1.0000000000
 192.0010000000  60.2993516925 448.6284312729   0.0000000000   1.0000000000
 191.5010000000  60.1372551260 447.7390690172   0.0000000000   1.0000000000
 191.0010000000  59.9751646589 446.8491342897   0.0000000000   1.0000000000
 190.5010000000  59.8130801586 445.9586243725   0.0000000000   1.0000000000
 190.0010000000  59.6510016372 445.0675373278   0.0000000000   1.0000000000
 189.5010000000  59.4889292498 444.1758719930   0.0000000000   1.0000000000
 189.0010000000  59.3268628967 443.2836257936   0.0000000000   1.0000000000
 188.5010000000  59.1648026220 442.3907969323   0.0000000000   1.0000000000
 188.0010000000  59.0027485461 441.4973840216   0.0000000000   1.0000000000
 187.5010000000  58.8407006029 440.6033846324   0.0000000000   1.0000000000
 187.0010000000  58.6786588687 439.7087971103   0.0000000000   1.0000000000
 186.5010000000  58.5166233000 438.8136191254   0.0000000000   1.0000000000
 186.0010000000  58.3545940607 437.9178494821   0.0000000000   1.0000000000
 185.5010000000  58.1925709994 437.0214852280   0.0000000000   1.0000000000
 185.0010000000  58.0305542371 436.1245249060   0.0000000000   1.0000000000
 184.5010000000  57.8685437762 435.2269663878   0.0000000000   1.0000000000
 184.0010000000  57.7065396306 434.3288075968   0.0000000000   1.0000000000
 183.5010000000  57.5445419553 433.4300472252   0.0000000000   1.0000000000
 183.0010000000  57.3825505290 432.5306818654   0.0000000000   1.0000000000
 182.5010000000  57.2205655305 431.6307103147   0.0000000000   1.0000000000
 182.0010000000  57.0585870849 430.7301310613   0.0000000000   1.0000000000
 181.5010000000  56.8966150084 429.8289408617   0.0000000000   1.0000000000
 181.0010000000  56.7346494505 428.9271383123   0.0000000000   1.0000000000
 180.5010000000  56.5726905084 428.0247217047   0.0000000000   1.0000000000
 180.0010000000  56.4107380362 427.1216879629   0.0000000000   1.0000000000
 179.5010000000  56.2487920925 426.2180351353   0.0000000000   1.0000000000
 179.0010000000  56.0868528116 425.3137616789   0.0000000000   1.0000000000
 178.5010000000  55.9249201500 424.4088650432   0.0000000000   1.0000000000
 178.0010000000  55.7629941402 423.5033430898   0.0000000000   1.0000000000
 177.5010000000  55.6010748281 422.5971937372   0.0000000000   1.0000000000
 177.0010000000  55.4391622720 421.6904149615   0.0000000000   1.0000000000
