   61.000999999999998     
  0.50000000000000000              501
   0.6335827411   0.0000000000   0.0000000000
   0.6333307452   0.0000000000   0.0000000000
   0.6330784459   0.0000000000   0.0000000000
   0.6328258420   0.0000000000   0.0000000000
   0.6325729332   0.0000000000   0.0000000000
   0.6323197184   0.0000000000   0.0000000000
   0.6320661966   0.0000000000   0.0000000000
   0.6318123672   0.0000000000   0.0000000000
   0.6315582291   0.0000000000   0.0000000000
   0.6313037816   0.0000000000   0.0000000000
   0.6310490239   0.0000000000   0.0000000000
   0.6307939548   0.0000000000   0.0000000000
   0.6305385733   0.0000000000   0.0000000000
   0.6302828789   0.0000000000   0.0000000000
   0.6300268707   0.0000000000   0.0000000000
   0.6297705478   0.0000000000   0.0000000000
   0.6295139090   0.0000000000   0.0000000000
   0.6292569534   0.0000000000   0.0000000000
   0.6289996803   0.0000000000   0.0000000000
   0.6287420887   0.0000000000   0.0000000000
   0.6284841777   0.0000000000   0.0000000000
   0.6282259465   0.0000000000   0.0000000000
   0.6279673941   0.0000000000   0.0000000000
   0.6277085192   0.0000000000   0.0000000000
   0.6274493212   0.0000000000   0.0000000000
   0.6271897993   0.0000000000   0.0000000000
   0.6269299523   0.0000000000   0.0000000000
   0.6266697792   0.0000000000   0.0000000000
   0.6264092795   0.0000000000   0.0000000000
   0.6261484516   0.0000000000   0.0000000000
   0.6258872948   0.0000000000   0.0000000000
   0.6256258083   0.0000000000   0.0000000000
   0.6253639910   0.0000000000   0.0000000000
   0.6251018418   0.0000000000   0.0000000000
   0.6248393599   0.0000000000   0.0000000000
   0.6245765442   0.0000000000   0.0000000000
   0.6243133936   0.0000000000   0.0000000000
   0.6240499074   0.0000000000   0.0000000000
   0.6237860844   0.0000000000   0.0000000000
   0.6235219238   0.0000000000   0.0000000000
   0.6232574243   0.0000000000   0.0000000000
   0.6229925851   0.0000000000   0.0000000000
   0.6227274049   0.0000000000   0.0000000000
   0.6224618829   0.0000000000   0.0000000000
   0.6221960182   0.0000000000   0.0000000000
   0.6219298092   0.0000000000   0.0000000000
   0.6216632555   0.0000000000   0.0000000000
   0.6213963560   0.0000000000   0.0000000000
   0.6211291093   0.0000000000   0.0000000000
