   311.00099999999998     
   2.5000000000000000              502
   0.9458075751   0.0000000000   0.0000000000
   0.9454311497   0.0000000000   0.0000000000
   0.9450542725   0.0000000000   0.0000000000
   0.9446769426   0.0000000000   0.0000000000
   0.9442991585   0.0000000000   0.0000000000
   0.9439209188   0.0000000000   0.0000000000
   0.9435422224   0.0000000000   0.0000000000
   0.9431630678   0.0000000000   0.0000000000
   0.9427834541   0.0000000000   0.0000000000
   0.9424033797   0.0000000000   0.0000000000
   0.9420228434   0.0000000000   0.0000000000
   0.9416418434   0.0000000000   0.0000000000
   0.9412603790   0.0000000000   0.0000000000
   0.9408784489   0.0000000000   0.0000000000
   0.9404960514   0.0000000000   0.0000000000
   0.9401131851   0.0000000000   0.0000000000
   0.9397298492   0.0000000000   0.0000000000
   0.9393460417   0.0000000000   0.0000000000
   0.9389617620   0.0000000000   0.0000000000
   0.9385770080   0.0000000000   0.0000000000
   0.9381917787   0.0000000000   0.0000000000
   0.9378060726   0.0000000000   0.0000000000
   0.9374198884   0.0000000000   0.0000000000
   0.9370332248   0.0000000000   0.0000000000
   0.9366460801   0.0000000000   0.0000000000
   0.9362584532   0.0000000000   0.0000000000
   0.9358703429   0.0000000000   0.0000000000
   0.9354817472   0.0000000000   0.0000000000
   0.9350926647   0.0000000000   0.0000000000
   0.9347030947   0.0000000000   0.0000000000
   0.9343130354   0.0000000000   0.0000000000
   0.9339224849   0.0000000000   0.0000000000
   0.9335314421   0.0000000000   0.0000000000
   0.9331399057   0.0000000000   0.0000000000
   0.9327478743   0.0000000000   0.0000000000
   0.9323553462   0.0000000000   0.0000000000
   0.9319623200   0.0000000000   0.0000000000
   0.9315687940   0.0000000000   0.0000000000
   0.9311747674   0.0000000000   0.0000000000
   0.9307802377   0.0000000000   0.0000000000
   0.9303852043   0.0000000000   0.0000000000
   0.9299896649   0.0000000000   0.0000000000
   0.9295936189   0.0000000000   0.0000000000
   0.9291970638   0.0000000000   0.0000000000
   0.9287999991   0.0000000000   0.0000000000
   0.9284024224   0.0000000000   0.0000000000
   0.9280043326   0.0000000000   0.0000000000
   0.9276057280   0.0000000000   0.0000000000
   0.9272066069   0.0000000000   0.0000000000
   0.9268069685   0.0000000000   0.0000000000
   0.9264068104   0.0000000000   0.0000000000
   0.9260061309   0.0000000000   0.0000000000
   0.9256049291   0.0000000000   0.0000000000
   0.9252032030   0.0000000000   0.0000000000
   0.9248009510   0.0000000000   0.0000000000
   0.9243981720   0.0000000000   0.0000000000
   0.9239948637   0.0000000000   0.0000000000
   0.9235910243   0.0000000000   0.0000000000
   0.9231866533   0.0000000000   0.0000000000
   0.9227817479   0.0000000000   0.0000000000
   0.9223763070   0.0000000000   0.0000000000
   0.9219703291   0.0000000000   0.0000000000
   0.9215638123   0.0000000000   0.0000000000
   0.9211567549   0.0000000000   0.0000000000
   0.9207491551   0.0000000000   0.0000000000
   0.9203410111   0.0000000000   0.0000000000
   0.9199323217   0.0000000000   0.0000000000
   0.9195230851   0.0000000000   0.0000000000
   0.9191132990   0.0000000000   0.0000000000
   0.9187029628   0.0000000000   0.0000000000
   0.9182920734   0.0000000000   0.0000000000
   0.9178806303   0.0000000000   0.0000000000
   0.9174686307   0.0000000000   0.0000000000
   0.9170560736   0.0000000000   0.0000000000
   0.9166429568   0.0000000000   0.0000000000
   0.9162292791   0.0000000000   0.0000000000
   0.9158150379   0.0000000000   0.0000000000
   0.9154002318   0.0000000000   0.0000000000
   0.9149848593   0.0000000000   0.0000000000
   0.9145689181   0.0000000000   0.0000000000
   0.9141524068   0.0000000000   0.0000000000
   0.9137353230   0.0000000000   0.0000000000
   0.9133176655   0.0000000000   0.0000000000
   0.9128994320   0.0000000000   0.0000000000
   0.9124806211   0.0000000000   0.0000000000
   0.9120612303   0.0000000000   0.0000000000
   0.9116412581   0.0000000000   0.0000000000
   0.9112207026   0.0000000000   0.0000000000
   0.9107995621   0.0000000000   0.0000000000
   0.9103778342   0.0000000000   0.0000000000
   0.9099555174   0.0000000000   0.0000000000
   0.9095326099   0.0000000000   0.0000000000
   0.9091091094   0.0000000000   0.0000000000
   0.9086850140   0.0000000000   0.0000000000
   0.9082603217   0.0000000000   0.0000000000
   0.9078350306   0.0000000000   0.0000000000
   0.9074091390   0.0000000000   0.0000000000
   0.9069826446   0.0000000000   0.0000000000
   0.9065555457   0.0000000000   0.0000000000
   0.9061278395   0.0000000000   0.0000000000
   0.9056995252   0.0000000000   0.0000000000
   0.9052705998   0.0000000000   0.0000000000
   0.9048410619   0.0000000000   0.0000000000
   0.9044109089   0.0000000000   0.0000000000
   0.9039801390   0.0000000000   0.0000000000
   0.9035487503   0.0000000000   0.0000000000
   0.9031167407   0.0000000000   0.0000000000
   0.9026841075   0.0000000000   0.0000000000
   0.9022508494   0.0000000000   0.0000000000
   0.9018169639   0.0000000000   0.0000000000
   0.9013824487   0.0000000000   0.0000000000
   0.9009473021   0.0000000000   0.0000000000
   0.9005115218   0.0000000000   0.0000000000
   0.9000751055   0.0000000000   0.0000000000
   0.8996380509   0.0000000000   0.0000000000
   0.8992003564   0.0000000000   0.0000000000
   0.8987620193   0.0000000000   0.0000000000
   0.8983230377   0.0000000000   0.0000000000
   0.8978834087   0.0000000000   0.0000000000
   0.8974431310   0.0000000000   0.0000000000
   0.8970022017   0.0000000000   0.0000000000
   0.8965606189   0.0000000000   0.0000000000
   0.8961183805   0.0000000000   0.0000000000
   0.8956754834   0.0000000000   0.0000000000
   0.8952319262   0.0000000000   0.0000000000
   0.8947877062   0.0000000000   0.0000000000
   0.8943428210   0.0000000000   0.0000000000
   0.8938972685   0.0000000000   0.0000000000
   0.8934510461   0.0000000000   0.0000000000
   0.8930041519   0.0000000000   0.0000000000
   0.8925565831   0.0000000000   0.0000000000
   0.8921083376   0.0000000000   0.0000000000
   0.8916594127   0.0000000000   0.0000000000
   0.8912098060   0.0000000000   0.0000000000
   0.8907595155   0.0000000000   0.0000000000
   0.8903085381   0.0000000000   0.0000000000
   0.8898568720   0.0000000000   0.0000000000
   0.8894045145   0.0000000000   0.0000000000
   0.8889514632   0.0000000000   0.0000000000
   0.8884977154   0.0000000000   0.0000000000
   0.8880432687   0.0000000000   0.0000000000
   0.8875881205   0.0000000000   0.0000000000
   0.8871322686   0.0000000000   0.0000000000
   0.8866757101   0.0000000000   0.0000000000
   0.8862184424   0.0000000000   0.0000000000
   0.8857604635   0.0000000000   0.0000000000
   0.8853017700   0.0000000000   0.0000000000
   0.8848423598   0.0000000000   0.0000000000
   0.8843822301   0.0000000000   0.0000000000
   0.8839213783   0.0000000000   0.0000000000
   0.8834598020   0.0000000000   0.0000000000
   0.8829974983   0.0000000000   0.0000000000
   0.8825344644   0.0000000000   0.0000000000
   0.8820706973   0.0000000000   0.0000000000
   0.8816061953   0.0000000000   0.0000000000
   0.8811409549   0.0000000000   0.0000000000
   0.8806749735   0.0000000000   0.0000000000
   0.8802082486   0.0000000000   0.0000000000
   0.8797407771   0.0000000000   0.0000000000
   0.8792725561   0.0000000000   0.0000000000
   0.8788035832   0.0000000000   0.0000000000
   0.8783338553   0.0000000000   0.0000000000
   0.8778633697   0.0000000000   0.0000000000
   0.8773921234   0.0000000000   0.0000000000
   0.8769201136   0.0000000000   0.0000000000
   0.8764473373   0.0000000000   0.0000000000
   0.8759737918   0.0000000000   0.0000000000
   0.8754994742   0.0000000000   0.0000000000
   0.8750243810   0.0000000000   0.0000000000
   0.8745485101   0.0000000000   0.0000000000
   0.8740718577   0.0000000000   0.0000000000
   0.8735944215   0.0000000000   0.0000000000
   0.8731161980   0.0000000000   0.0000000000
   0.8726371840   0.0000000000   0.0000000000
   0.8721573774   0.0000000000   0.0000000000
   0.8716767738   0.0000000000   0.0000000000
   0.8711953715   0.0000000000   0.0000000000
   0.8707131661   0.0000000000   0.0000000000
   0.8702301551   0.0000000000   0.0000000000
   0.8697463358   0.0000000000   0.0000000000
   0.8692617042   0.0000000000   0.0000000000
   0.8687762571   0.0000000000   0.0000000000
   0.8682899920   0.0000000000   0.0000000000
   0.8678029052   0.0000000000   0.0000000000
   0.8673149935   0.0000000000   0.0000000000
   0.8668262539   0.0000000000   0.0000000000
   0.8663366828   0.0000000000   0.0000000000
   0.8658462769   0.0000000000   0.0000000000
