   1561.0010000000000     
   12.500000000000000              502
   1.4126342461   0.0000000000   0.0000000000
   1.4120709107   0.0000000000   0.0000000000
   1.4115068994   0.0000000000   0.0000000000
   1.4109422097   0.0000000000   0.0000000000
   1.4103768406   0.0000000000   0.0000000000
   1.4098107896   0.0000000000   0.0000000000
   1.4092440543   0.0000000000   0.0000000000
   1.4086766342   0.0000000000   0.0000000000
   1.4081085262   0.0000000000   0.0000000000
   1.4075397286   0.0000000000   0.0000000000
   1.4069702402   0.0000000000   0.0000000000
   1.4064000580   0.0000000000   0.0000000000
   1.4058291802   0.0000000000   0.0000000000
   1.4052576051   0.0000000000   0.0000000000
   1.4046853308   0.0000000000   0.0000000000
   1.4041123549   0.0000000000   0.0000000000
   1.4035386763   0.0000000000   0.0000000000
   1.4029642913   0.0000000000   0.0000000000
   1.4023891995   0.0000000000   0.0000000000
   1.4018133984   0.0000000000   0.0000000000
   1.4012368856   0.0000000000   0.0000000000
   1.4006596593   0.0000000000   0.0000000000
   1.4000817171   0.0000000000   0.0000000000
   1.3995030574   0.0000000000   0.0000000000
   1.3989236782   0.0000000000   0.0000000000
   1.3983435772   0.0000000000   0.0000000000
   1.3977627513   0.0000000000   0.0000000000
   1.3971812002   0.0000000000   0.0000000000
   1.3965989206   0.0000000000   0.0000000000
   1.3960159109   0.0000000000   0.0000000000
   1.3954321686   0.0000000000   0.0000000000
   1.3948476914   0.0000000000   0.0000000000
   1.3942624775   0.0000000000   0.0000000000
   1.3936765251   0.0000000000   0.0000000000
   1.3930898312   0.0000000000   0.0000000000
   1.3925023941   0.0000000000   0.0000000000
   1.3919142113   0.0000000000   0.0000000000
   1.3913252804   0.0000000000   0.0000000000
   1.3907356004   0.0000000000   0.0000000000
   1.3901451675   0.0000000000   0.0000000000
   1.3895539806   0.0000000000   0.0000000000
   1.3889620367   0.0000000000   0.0000000000
   1.3883693341   0.0000000000   0.0000000000
   1.3877758697   0.0000000000   0.0000000000
   1.3871816424   0.0000000000   0.0000000000
   1.3865866492   0.0000000000   0.0000000000
   1.3859908876   0.0000000000   0.0000000000
   1.3853943560   0.0000000000   0.0000000000
   1.3847970513   0.0000000000   0.0000000000
   1.3841989712   0.0000000000   0.0000000000
   1.3836001138   0.0000000000   0.0000000000
   1.3830004767   0.0000000000   0.0000000000
